"population","relationship_type","sim_id","locus","loci_set","combined_LR"
"Hispanic","unrelated",4,"D2S1338","supplementary",1
"Hispanic","unrelated",4,"D2S441","supplementary",1
"Hispanic","unrelated",4,"D3S1358","supplementary",1
"Hispanic","unrelated",4,"D5S818","supplementary",1
"Hispanic","unrelated",4,"D6S1043","supplementary",1
"Hispanic","unrelated",4,"D7S820","supplementary",1
"Hispanic","unrelated",4,"D8S1179","supplementary",1
"Hispanic","unrelated",4,"F13A01","supplementary",1
"Hispanic","unrelated",4,"F13B","supplementary",1
"Hispanic","unrelated",4,"FESFPS","supplementary",1
"Hispanic","unrelated",4,"FGA","supplementary",1
"Hispanic","unrelated",4,"LPL","supplementary",1
"Hispanic","unrelated",4,"Penta_C","supplementary",1
"Hispanic","unrelated",4,"Penta_D","supplementary",1
"Hispanic","unrelated",4,"Penta_E","supplementary",1
"Hispanic","unrelated",4,"SE33","supplementary",1
"Hispanic","unrelated",4,"TH01","supplementary",1
"Hispanic","unrelated",4,"TPOX","supplementary",1
"Hispanic","unrelated",4,"vWA","supplementary",1
"Hispanic","unrelated",5,"CSF1PO","supplementary",1
"Hispanic","unrelated",5,"D10S1248","supplementary",1
"Hispanic","unrelated",5,"D12S391","supplementary",1
"Hispanic","unrelated",5,"D13S317","supplementary",1
"Hispanic","unrelated",5,"D16S539","supplementary",1
"Hispanic","unrelated",5,"D18S51","supplementary",1
"Hispanic","unrelated",5,"D19S433","supplementary",1
"Hispanic","unrelated",5,"D1S1656","supplementary",1
"Hispanic","unrelated",5,"D21S11","supplementary",1
"Hispanic","unrelated",5,"D22S1045","supplementary",1
"Hispanic","unrelated",5,"D2S1338","supplementary",1
"Hispanic","unrelated",5,"D2S441","supplementary",1
"Hispanic","unrelated",5,"D3S1358","supplementary",1
"Hispanic","unrelated",5,"D5S818","supplementary",1
"Hispanic","unrelated",5,"D6S1043","supplementary",1
"Hispanic","unrelated",5,"D7S820","supplementary",1
"Hispanic","unrelated",5,"D8S1179","supplementary",1
"Hispanic","unrelated",5,"F13A01","supplementary",1
"Hispanic","unrelated",5,"F13B","supplementary",1
"Hispanic","unrelated",5,"FESFPS","supplementary",1
"Hispanic","unrelated",5,"FGA","supplementary",1
"Hispanic","unrelated",5,"LPL","supplementary",1
"Hispanic","unrelated",5,"Penta_C","supplementary",1
"Hispanic","unrelated",5,"Penta_D","supplementary",1
"Hispanic","unrelated",5,"Penta_E","supplementary",1
"Hispanic","unrelated",5,"SE33","supplementary",1
"Hispanic","unrelated",5,"TH01","supplementary",1
"Hispanic","unrelated",5,"TPOX","supplementary",1
"Hispanic","unrelated",5,"vWA","supplementary",1
"Asian","parent_child",1,"CSF1PO","supplementary",2.30952380952381
"Asian","parent_child",1,"D10S1248","supplementary",1.97959183673469
"Asian","parent_child",1,"D12S391","supplementary",24.2499999999999
"Asian","parent_child",1,"D13S317","supplementary",2.3376887340302
"Asian","parent_child",1,"D16S539","supplementary",0.702898550724637
"Asian","parent_child",1,"D18S51","supplementary",3.73076923076923
"Asian","parent_child",1,"D19S433","supplementary",0.836206896551725
"Asian","parent_child",1,"D1S1656","supplementary",9.32692307692307
"Asian","parent_child",1,"D21S11","supplementary",2.20454545454546
"Asian","parent_child",1,"D22S1045","supplementary",2.25581395348838
"Asian","parent_child",1,"D2S1338","supplementary",2.90133928571429
"Asian","parent_child",1,"D2S441","supplementary",3.03125
"Asian","parent_child",1,"D3S1358","supplementary",1.36619718309859
"Asian","parent_child",1,"D5S818","supplementary",4.85000000000001
"Asian","parent_child",1,"D6S1043","supplementary",1
"Asian","parent_child",1,"D7S820","supplementary",3.73076923076923
"Asian","parent_child",1,"D8S1179","supplementary",4.97435897435896
"Asian","parent_child",1,"F13A01","supplementary",1
"Asian","parent_child",1,"F13B","supplementary",1
"Asian","parent_child",1,"FESFPS","supplementary",1
"Asian","parent_child",1,"FGA","supplementary",1.2125
"Asian","parent_child",1,"LPL","supplementary",1
"Asian","parent_child",1,"Penta_C","supplementary",1
"Asian","parent_child",1,"Penta_D","supplementary",3.77222222222222
"Asian","parent_child",1,"Penta_E","supplementary",Inf
"Asian","parent_child",1,"SE33","supplementary",Inf
"Asian","parent_child",1,"TH01","supplementary",1
"Asian","parent_child",1,"TPOX","supplementary",8.08333333333333
"Asian","parent_child",1,"vWA","supplementary",2.30952380952382
"Asian","parent_child",2,"CSF1PO","supplementary",12.125
"Asian","parent_child",2,"D10S1248","supplementary",2.85294117647059
"Asian","parent_child",2,"D12S391","supplementary",6.06249999999999
"Asian","parent_child",2,"D13S317","supplementary",1.86538461538462
"Asian","parent_child",2,"D16S539","supplementary",16.1666666666667
"Asian","parent_child",2,"D18S51","supplementary",2.77142857142857
"Asian","parent_child",2,"D19S433","supplementary",0.836206896551725
"Asian","parent_child",2,"D1S1656","supplementary",8.08333333333333
"Asian","parent_child",2,"D21S11","supplementary",4.40909090909091
"Asian","parent_child",2,"D22S1045","supplementary",0.808333333333333
"Asian","parent_child",2,"D2S1338","supplementary",1.86538461538462
"Asian","parent_child",2,"D2S441","supplementary",8.08333333333333
"Asian","parent_child",2,"D3S1358","supplementary",19.4
"Asian","parent_child",2,"D5S818","supplementary",1.2125
"Asian","parent_child",2,"D6S1043","supplementary",1
"Asian","parent_child",2,"D7S820","supplementary",1.90196078431373
"Asian","parent_child",2,"D8S1179","supplementary",2.48717948717948
"Asian","parent_child",2,"F13A01","supplementary",1
"Asian","parent_child",2,"F13B","supplementary",1
"Asian","parent_child",2,"FESFPS","supplementary",1
"Asian","parent_child",2,"FGA","supplementary",2.24441489361702
"Asian","parent_child",2,"LPL","supplementary",1
"Asian","parent_child",2,"Penta_C","supplementary",1
"Asian","parent_child",2,"Penta_D","supplementary",Inf
"Asian","parent_child",2,"Penta_E","supplementary",2.69444444444444
"Asian","parent_child",2,"SE33","supplementary",8.08333333333333
"Asian","parent_child",2,"TH01","supplementary",1
"Asian","parent_child",2,"TPOX","supplementary",0.45754716981132
"Asian","parent_child",2,"vWA","supplementary",1.59016393442623
"Asian","full_siblings",1,"CSF1PO","supplementary",0.87179487179487
"Asian","full_siblings",1,"D10S1248","supplementary",1.23979591836735
"Asian","full_siblings",1,"D12S391","supplementary",1.52631578947368
"Asian","full_siblings",1,"D13S317","supplementary",0.716346153846154
"Asian","full_siblings",1,"D16S539","supplementary",5.63661317567569
"Asian","full_siblings",1,"D18S51","supplementary",1.63571428571428
"Asian","full_siblings",1,"D19S433","supplementary",1.08620689655173
"Asian","full_siblings",1,"D1S1656","supplementary",4.98254985754985
"Asian","full_siblings",1,"D21S11","supplementary",3.13551682692307
"Asian","full_siblings",1,"D22S1045","supplementary",0.801136363636364
"Asian","full_siblings",1,"D2S1338","supplementary",1.18269230769231
"Asian","full_siblings",1,"D2S441","supplementary",2.40342194570136
"Asian","full_siblings",1,"D3S1358","supplementary",0.25
"Asian","full_siblings",1,"D5S818","supplementary",0.856250000000001
"Asian","full_siblings",1,"D6S1043","supplementary",1
"Asian","full_siblings",1,"D7S820","supplementary",2.94444444444444
"Asian","full_siblings",1,"D8S1179","supplementary",10.4560869565217
"Asian","full_siblings",1,"F13A01","supplementary",1
"Asian","full_siblings",1,"F13B","supplementary",1
"Asian","full_siblings",1,"FESFPS","supplementary",1
"Asian","full_siblings",1,"FGA","supplementary",0.25
"Asian","full_siblings",1,"LPL","supplementary",1
"Asian","full_siblings",1,"Penta_C","supplementary",1
"Asian","full_siblings",1,"Penta_D","supplementary",51.3340163934424
"Asian","full_siblings",1,"Penta_E","supplementary",4.29166666666667
"Asian","full_siblings",1,"SE33","supplementary",1.59722222222222
"Asian","full_siblings",1,"TH01","supplementary",1
"Asian","full_siblings",1,"TPOX","supplementary",0.70754716981132
"Asian","full_siblings",1,"vWA","supplementary",0.856250000000001
"Asian","full_siblings",2,"CSF1PO","supplementary",1.49358974358974
"Asian","full_siblings",2,"D10S1248","supplementary",0.641129032258065
"Asian","full_siblings",2,"D12S391","supplementary",30.4986842105262
"Asian","full_siblings",2,"D13S317","supplementary",0.25
"Asian","full_siblings",2,"D16S539","supplementary",3.48992300724638
"Asian","full_siblings",2,"D18S51","supplementary",50.3822115384615
"Asian","full_siblings",2,"D19S433","supplementary",1.92241379310345
"Asian","full_siblings",2,"D1S1656","supplementary",2.94444444444444
"Asian","full_siblings",2,"D21S11","supplementary",0.87179487179487
"Asian","full_siblings",2,"D22S1045","supplementary",3.85161205073997
"Asian","full_siblings",2,"D2S1338","supplementary",0.942857142857141
"Asian","full_siblings",2,"D2S441","supplementary",0.25
"Asian","full_siblings",2,"D3S1358","supplementary",0.25
"Asian","full_siblings",2,"D5S818","supplementary",0.70754716981132
"Asian","full_siblings",2,"D6S1043","supplementary",1
"Asian","full_siblings",2,"D7S820","supplementary",3.35467128027681
"Asian","full_siblings",2,"D8S1179","supplementary",2.73717948717948
"Asian","full_siblings",2,"F13A01","supplementary",1
"Asian","full_siblings",2,"F13B","supplementary",1
"Asian","full_siblings",2,"FESFPS","supplementary",1
"Asian","full_siblings",2,"FGA","supplementary",1.92241379310345
"Asian","full_siblings",2,"LPL","supplementary",1
"Asian","full_siblings",2,"Penta_C","supplementary",1
"Asian","full_siblings",2,"Penta_D","supplementary",1.59722222222222
"Asian","full_siblings",2,"Penta_E","supplementary",2.27083333333333
"Asian","full_siblings",2,"SE33","supplementary",1.98214285714286
"Asian","full_siblings",2,"TH01","supplementary",1
"Asian","full_siblings",2,"TPOX","supplementary",1.95175438596491
"Asian","full_siblings",2,"vWA","supplementary",1.14814814814815
"Asian","half_siblings",1,"CSF1PO","supplementary",0.5
"Asian","half_siblings",1,"D10S1248","supplementary",0.5
"Asian","half_siblings",1,"D12S391","supplementary",0.975490196078432
"Asian","half_siblings",1,"D13S317","supplementary",0.966346153846154
"Asian","half_siblings",1,"D16S539","supplementary",1.15540540540541
"Asian","half_siblings",1,"D18S51","supplementary",0.5
"Asian","half_siblings",1,"D19S433","supplementary",0.5
"Asian","half_siblings",1,"D1S1656","supplementary",8.58333333333333
"Asian","half_siblings",1,"D21S11","supplementary",3.96428571428572
"Asian","half_siblings",1,"D22S1045","supplementary",0.904166666666667
"Asian","half_siblings",1,"D2S1338","supplementary",1.47
"Asian","half_siblings",1,"D2S441","supplementary",3.53125
"Asian","half_siblings",1,"D3S1358","supplementary",1.46334416756952
"Asian","half_siblings",1,"D5S818","supplementary",0.5
"Asian","half_siblings",1,"D6S1043","supplementary",1
"Asian","half_siblings",1,"D7S820","supplementary",0.5
"Asian","half_siblings",1,"D8S1179","supplementary",1.12179487179487
"Asian","half_siblings",1,"F13A01","supplementary",1
"Asian","half_siblings",1,"F13B","supplementary",1
"Asian","half_siblings",1,"FESFPS","supplementary",1
"Asian","half_siblings",1,"FGA","supplementary",4.54166666666667
"Asian","half_siblings",1,"LPL","supplementary",1
"Asian","half_siblings",1,"Penta_C","supplementary",1
"Asian","half_siblings",1,"Penta_D","supplementary",1.19285714285714
"Asian","half_siblings",1,"Penta_E","supplementary",0.5
"Asian","half_siblings",1,"SE33","supplementary",0.5
"Asian","half_siblings",1,"TH01","supplementary",1
"Asian","half_siblings",1,"TPOX","supplementary",1.35087719298246
"Asian","half_siblings",1,"vWA","supplementary",1.65476190476191
"Asian","half_siblings",2,"CSF1PO","supplementary",1.40071428571428
"Asian","half_siblings",2,"D10S1248","supplementary",0.5
"Asian","half_siblings",2,"D12S391","supplementary",1.21323529411765
"Asian","half_siblings",2,"D13S317","supplementary",0.5
"Asian","half_siblings",2,"D16S539","supplementary",1.92647058823529
"Asian","half_siblings",2,"D18S51","supplementary",1.19285714285714
"Asian","half_siblings",2,"D19S433","supplementary",0.918103448275863
"Asian","half_siblings",2,"D1S1656","supplementary",0.5
"Asian","half_siblings",2,"D21S11","supplementary",1.50070112179487
"Asian","half_siblings",2,"D22S1045","supplementary",0.5
"Asian","half_siblings",2,"D2S1338","supplementary",1.28225806451613
"Asian","half_siblings",2,"D2S441","supplementary",1.21323529411765
"Asian","half_siblings",2,"D3S1358","supplementary",0.841549295774648
"Asian","half_siblings",2,"D5S818","supplementary",1.7125
"Asian","half_siblings",2,"D6S1043","supplementary",1
"Asian","half_siblings",2,"D7S820","supplementary",3.19444444444444
"Asian","half_siblings",2,"D8S1179","supplementary",2.17614269788183
"Asian","half_siblings",2,"F13A01","supplementary",1
"Asian","half_siblings",2,"F13B","supplementary",1
"Asian","half_siblings",2,"FESFPS","supplementary",1
"Asian","half_siblings",2,"FGA","supplementary",1.7125
"Asian","half_siblings",2,"LPL","supplementary",1
"Asian","half_siblings",2,"Penta_C","supplementary",1
"Asian","half_siblings",2,"Penta_D","supplementary",1
"Asian","half_siblings",2,"Penta_E","supplementary",0.5
"Asian","half_siblings",2,"SE33","supplementary",0.5
"Asian","half_siblings",2,"TH01","supplementary",1
"Asian","half_siblings",2,"TPOX","supplementary",4.54166666666667
"Asian","half_siblings",2,"vWA","supplementary",1.7125
"Asian","cousins",1,"CSF1PO","supplementary",0.875
"Asian","cousins",1,"D10S1248","supplementary",0.972782258064516
"Asian","cousins",1,"D12S391","supplementary",1.25390625
"Asian","cousins",1,"D13S317","supplementary",0.875
"Asian","cousins",1,"D16S539","supplementary",0.875
"Asian","cousins",1,"D18S51","supplementary",0.875
"Asian","cousins",1,"D19S433","supplementary",0.979525862068966
"Asian","cousins",1,"D1S1656","supplementary",0.875
"Asian","cousins",1,"D21S11","supplementary",0.875
"Asian","cousins",1,"D22S1045","supplementary",1.11382575757576
"Asian","cousins",1,"D2S1338","supplementary",1.07056451612903
"Asian","cousins",1,"D2S441","supplementary",0.964154411764706
"Asian","cousins",1,"D3S1358","supplementary",0.875
"Asian","cousins",1,"D5S818","supplementary",1.01278409090909
"Asian","cousins",1,"D6S1043","supplementary",1
"Asian","cousins",1,"D7S820","supplementary",0.964154411764706
"Asian","cousins",1,"D8S1179","supplementary",0.875
"Asian","cousins",1,"F13A01","supplementary",1
"Asian","cousins",1,"F13B","supplementary",1
"Asian","cousins",1,"FESFPS","supplementary",1
"Asian","cousins",1,"FGA","supplementary",0.875
"Asian","cousins",1,"LPL","supplementary",1
"Asian","cousins",1,"Penta_C","supplementary",1
"Asian","cousins",1,"Penta_D","supplementary",0.974385245901639
"Asian","cousins",1,"Penta_E","supplementary",0.875
"Asian","cousins",1,"SE33","supplementary",0.875
"Asian","cousins",1,"TH01","supplementary",1
"Asian","cousins",1,"TPOX","supplementary",0.932193396226415
"Asian","cousins",1,"vWA","supplementary",1.07377049180328
"Asian","cousins",2,"CSF1PO","supplementary",1.23161764705882
"Asian","cousins",2,"D10S1248","supplementary",1.12244897959184
"Asian","cousins",2,"D12S391","supplementary",0.875
"Asian","cousins",2,"D13S317","supplementary",0.875
"Asian","cousins",2,"D16S539","supplementary",1.03885135135135
"Asian","cousins",2,"D18S51","supplementary",0.875
"Asian","cousins",2,"D19S433","supplementary",0.875
"Asian","cousins",2,"D1S1656","supplementary",1.23161764705882
"Asian","cousins",2,"D21S11","supplementary",0.875
"Asian","cousins",2,"D22S1045","supplementary",0.875
"Asian","cousins",2,"D2S1338","supplementary",0.875
"Asian","cousins",2,"D2S441","supplementary",3.90624999999999
"Asian","cousins",2,"D3S1358","supplementary",1.03044871794872
"Asian","cousins",2,"D5S818","supplementary",0.875
"Asian","cousins",2,"D6S1043","supplementary",1
"Asian","cousins",2,"D7S820","supplementary",1.05330882352941
"Asian","cousins",2,"D8S1179","supplementary",0.875
"Asian","cousins",2,"F13A01","supplementary",1
"Asian","cousins",2,"F13B","supplementary",1
"Asian","cousins",2,"FESFPS","supplementary",1
"Asian","cousins",2,"FGA","supplementary",1.30803571428571
"Asian","cousins",2,"LPL","supplementary",1
"Asian","cousins",2,"Penta_C","supplementary",1
"Asian","cousins",2,"Penta_D","supplementary",1.04821428571429
"Asian","cousins",2,"Penta_E","supplementary",1.07056451612903
"Asian","cousins",2,"SE33","supplementary",0.875
"Asian","cousins",2,"TH01","supplementary",1
"Asian","cousins",2,"TPOX","supplementary",0.875
"Asian","cousins",2,"vWA","supplementary",0.875
"Asian","second_cousins",1,"CSF1PO","supplementary",0.977916666666667
"Asian","second_cousins",1,"D10S1248","supplementary",1.03528225806452
"Asian","second_cousins",1,"D12S391","supplementary",0.9375
"Asian","second_cousins",1,"D13S317","supplementary",1.16123511904762
"Asian","second_cousins",1,"D16S539","supplementary",0.9375
"Asian","second_cousins",1,"D18S51","supplementary",0.9375
"Asian","second_cousins",1,"D19S433","supplementary",0.9375
"Asian","second_cousins",1,"D1S1656","supplementary",1.09294871794872
"Asian","second_cousins",1,"D21S11","supplementary",0.9375
"Asian","second_cousins",1,"D22S1045","supplementary",0.9375
"Asian","second_cousins",1,"D2S1338","supplementary",1.05408653846154
"Asian","second_cousins",1,"D2S441","supplementary",0.995793269230769
"Asian","second_cousins",1,"D3S1358","supplementary",0.9375
"Asian","second_cousins",1,"D5S818","supplementary",0.994693396226415
"Asian","second_cousins",1,"D6S1043","supplementary",1
"Asian","second_cousins",1,"D7S820","supplementary",0.9375
"Asian","second_cousins",1,"D8S1179","supplementary",0.9375
"Asian","second_cousins",1,"F13A01","supplementary",1
"Asian","second_cousins",1,"F13B","supplementary",1
"Asian","second_cousins",1,"FESFPS","supplementary",1
"Asian","second_cousins",1,"FGA","supplementary",0.9375
"Asian","second_cousins",1,"LPL","supplementary",1
"Asian","second_cousins",1,"Penta_C","supplementary",1
"Asian","second_cousins",1,"Penta_D","supplementary",1.03688524590164
"Asian","second_cousins",1,"Penta_E","supplementary",0.9375
"Asian","second_cousins",1,"SE33","supplementary",1.0890625
"Asian","second_cousins",1,"TH01","supplementary",1
"Asian","second_cousins",1,"TPOX","supplementary",0.9375
"Asian","second_cousins",1,"vWA","supplementary",0.9375
"Asian","second_cousins",2,"CSF1PO","supplementary",1.00967261904762
"Asian","second_cousins",2,"D10S1248","supplementary",1.06217237903226
"Asian","second_cousins",2,"D12S391","supplementary",0.9375
"Asian","second_cousins",2,"D13S317","supplementary",0.9375
"Asian","second_cousins",2,"D16S539","supplementary",0.9375
"Asian","second_cousins",2,"D18S51","supplementary",1.02410714285714
"Asian","second_cousins",2,"D19S433","supplementary",0.992613636363636
"Asian","second_cousins",2,"D1S1656","supplementary",0.9375
"Asian","second_cousins",2,"D21S11","supplementary",0.9375
"Asian","second_cousins",2,"D22S1045","supplementary",1.07528409090909
"Asian","second_cousins",2,"D2S1338","supplementary",1.21306818181818
"Asian","second_cousins",2,"D2S441","supplementary",0.9375
"Asian","second_cousins",2,"D3S1358","supplementary",1.02288732394366
"Asian","second_cousins",2,"D5S818","supplementary",1.09703947368421
"Asian","second_cousins",2,"D6S1043","supplementary",1
"Asian","second_cousins",2,"D7S820","supplementary",0.982077205882353
"Asian","second_cousins",2,"D8S1179","supplementary",0.9375
"Asian","second_cousins",2,"F13A01","supplementary",1
"Asian","second_cousins",2,"F13B","supplementary",1
"Asian","second_cousins",2,"FESFPS","supplementary",1
"Asian","second_cousins",2,"FGA","supplementary",1.15401785714286
"Asian","second_cousins",2,"LPL","supplementary",1
"Asian","second_cousins",2,"Penta_C","supplementary",1
"Asian","second_cousins",2,"Penta_D","supplementary",0.9375
"Asian","second_cousins",2,"Penta_E","supplementary",1.10590277777778
"Asian","second_cousins",2,"SE33","supplementary",0.9375
"Asian","second_cousins",2,"TH01","supplementary",1
"Asian","second_cousins",2,"TPOX","supplementary",1.1801329495614
"Asian","second_cousins",2,"vWA","supplementary",0.9375
"Asian","unrelated",1,"CSF1PO","supplementary",1
"Asian","unrelated",1,"D10S1248","supplementary",1
"Asian","unrelated",1,"D12S391","supplementary",1
"Asian","unrelated",1,"D13S317","supplementary",1
"Asian","unrelated",1,"D16S539","supplementary",1
"Asian","unrelated",1,"D18S51","supplementary",1
"Asian","unrelated",1,"D19S433","supplementary",1
"Asian","unrelated",1,"D1S1656","supplementary",1
"Asian","unrelated",1,"D21S11","supplementary",1
"Asian","unrelated",1,"D22S1045","supplementary",1
"Asian","unrelated",1,"D2S1338","supplementary",1
"Asian","unrelated",1,"D2S441","supplementary",1
"Asian","unrelated",1,"D3S1358","supplementary",1
"Asian","unrelated",1,"D5S818","supplementary",1
"Asian","unrelated",1,"D6S1043","supplementary",1
"Asian","unrelated",1,"D7S820","supplementary",1
"Asian","unrelated",1,"D8S1179","supplementary",1
"Asian","unrelated",1,"F13A01","supplementary",1
"Asian","unrelated",1,"F13B","supplementary",1
"Asian","unrelated",1,"FESFPS","supplementary",1
"Asian","unrelated",1,"FGA","supplementary",1
"Asian","unrelated",1,"LPL","supplementary",1
"Asian","unrelated",1,"Penta_C","supplementary",1
"Asian","unrelated",1,"Penta_D","supplementary",1
"Asian","unrelated",1,"Penta_E","supplementary",1
"Asian","unrelated",1,"SE33","supplementary",1
"Asian","unrelated",1,"TH01","supplementary",1
"Asian","unrelated",1,"TPOX","supplementary",1
"Asian","unrelated",1,"vWA","supplementary",1
"Asian","unrelated",2,"CSF1PO","supplementary",1
"Asian","unrelated",2,"D10S1248","supplementary",1
"Asian","unrelated",2,"D12S391","supplementary",1
"Asian","unrelated",2,"D13S317","supplementary",1
"Asian","unrelated",2,"D16S539","supplementary",1
"Asian","unrelated",2,"D18S51","supplementary",1
"Asian","unrelated",2,"D19S433","supplementary",1
"Asian","unrelated",2,"D1S1656","supplementary",1
"Asian","unrelated",2,"D21S11","supplementary",1
"Asian","unrelated",2,"D22S1045","supplementary",1
"Asian","unrelated",2,"D2S1338","supplementary",1
"Asian","unrelated",2,"D2S441","supplementary",1
"Asian","unrelated",2,"D3S1358","supplementary",1
"Asian","unrelated",2,"D5S818","supplementary",1
"Asian","unrelated",2,"D6S1043","supplementary",1
"Asian","unrelated",2,"D7S820","supplementary",1
"Asian","unrelated",2,"D8S1179","supplementary",1
"Asian","unrelated",2,"F13A01","supplementary",1
"Asian","unrelated",2,"F13B","supplementary",1
"Asian","unrelated",2,"FESFPS","supplementary",1
"Asian","unrelated",2,"FGA","supplementary",1
"Asian","unrelated",2,"LPL","supplementary",1
"Asian","unrelated",2,"Penta_C","supplementary",1
"Asian","unrelated",2,"Penta_D","supplementary",1
"Asian","unrelated",2,"Penta_E","supplementary",1
"Asian","unrelated",2,"SE33","supplementary",1
"Asian","unrelated",2,"TH01","supplementary",1
"Asian","unrelated",2,"TPOX","supplementary",1
"Asian","unrelated",2,"vWA","supplementary",1
"Asian","unrelated",3,"CSF1PO","supplementary",1
"Asian","unrelated",3,"D10S1248","supplementary",1
"Asian","unrelated",3,"D12S391","supplementary",1
"Asian","unrelated",3,"D13S317","supplementary",1
"Asian","unrelated",3,"D16S539","supplementary",1
"Asian","unrelated",3,"D18S51","supplementary",1
"Asian","unrelated",3,"D19S433","supplementary",1
"Asian","unrelated",3,"D1S1656","supplementary",1
"Asian","unrelated",3,"D21S11","supplementary",1
"Asian","unrelated",3,"D22S1045","supplementary",1
"Asian","unrelated",3,"D2S1338","supplementary",1
"Asian","unrelated",3,"D2S441","supplementary",1
"Asian","unrelated",3,"D3S1358","supplementary",1
"Asian","unrelated",3,"D5S818","supplementary",1
"Asian","unrelated",3,"D6S1043","supplementary",1
"Asian","unrelated",3,"D7S820","supplementary",1
"Asian","unrelated",3,"D8S1179","supplementary",1
"Asian","unrelated",3,"F13A01","supplementary",1
"Asian","unrelated",3,"F13B","supplementary",1
"Asian","unrelated",3,"FESFPS","supplementary",1
"Asian","unrelated",3,"FGA","supplementary",1
"Asian","unrelated",3,"LPL","supplementary",1
"Asian","unrelated",3,"Penta_C","supplementary",1
"Asian","unrelated",3,"Penta_D","supplementary",1
"Asian","unrelated",3,"Penta_E","supplementary",1
"Asian","unrelated",3,"SE33","supplementary",1
"Asian","unrelated",3,"TH01","supplementary",1
"Asian","unrelated",3,"TPOX","supplementary",1
"Asian","unrelated",3,"vWA","supplementary",1
"Asian","unrelated",4,"CSF1PO","supplementary",1
"Asian","unrelated",4,"D10S1248","supplementary",1
"Asian","unrelated",4,"D12S391","supplementary",1
"Asian","unrelated",4,"D13S317","supplementary",1
"Asian","unrelated",4,"D16S539","supplementary",1
"Asian","unrelated",4,"D18S51","supplementary",1
"Asian","unrelated",4,"D19S433","supplementary",1
"Asian","unrelated",4,"D1S1656","supplementary",1
"Asian","unrelated",4,"D21S11","supplementary",1
"Asian","unrelated",4,"D22S1045","supplementary",1
"Asian","unrelated",4,"D2S1338","supplementary",1
"Asian","unrelated",4,"D2S441","supplementary",1
"Asian","unrelated",4,"D3S1358","supplementary",1
"Asian","unrelated",4,"D5S818","supplementary",1
"Asian","unrelated",4,"D6S1043","supplementary",1
"Asian","unrelated",4,"D7S820","supplementary",1
"Asian","unrelated",4,"D8S1179","supplementary",1
"Asian","unrelated",4,"F13A01","supplementary",1
"Asian","unrelated",4,"F13B","supplementary",1
"Asian","unrelated",4,"FESFPS","supplementary",1
"Asian","unrelated",4,"FGA","supplementary",1
"Asian","unrelated",4,"LPL","supplementary",1
"Asian","unrelated",4,"Penta_C","supplementary",1
"Asian","unrelated",4,"Penta_D","supplementary",1
"Asian","unrelated",4,"Penta_E","supplementary",1
"Asian","unrelated",4,"SE33","supplementary",1
"Asian","unrelated",4,"TH01","supplementary",1
"Asian","unrelated",4,"TPOX","supplementary",1
"Asian","unrelated",4,"vWA","supplementary",1
"Asian","unrelated",5,"CSF1PO","supplementary",1
"Asian","unrelated",5,"D10S1248","supplementary",1
"Asian","unrelated",5,"D12S391","supplementary",1
"Asian","unrelated",5,"D13S317","supplementary",1
"Asian","unrelated",5,"D16S539","supplementary",1
"Asian","unrelated",5,"D18S51","supplementary",1
"Asian","unrelated",5,"D19S433","supplementary",1
"Asian","unrelated",5,"D1S1656","supplementary",1
"Asian","unrelated",5,"D21S11","supplementary",1
"Asian","unrelated",5,"D22S1045","supplementary",1
"Asian","unrelated",5,"D2S1338","supplementary",1
"Asian","unrelated",5,"D2S441","supplementary",1
"Asian","unrelated",5,"D3S1358","supplementary",1
"Asian","unrelated",5,"D5S818","supplementary",1
"Asian","unrelated",5,"D6S1043","supplementary",1
"Asian","unrelated",5,"D7S820","supplementary",1
"Asian","unrelated",5,"D8S1179","supplementary",1
"Asian","unrelated",5,"F13A01","supplementary",1
"Asian","unrelated",5,"F13B","supplementary",1
"Asian","unrelated",5,"FESFPS","supplementary",1
"Asian","unrelated",5,"FGA","supplementary",1
"Asian","unrelated",5,"LPL","supplementary",1
"Asian","unrelated",5,"Penta_C","supplementary",1
"Asian","unrelated",5,"Penta_D","supplementary",1
"Asian","unrelated",5,"Penta_E","supplementary",1
"Asian","unrelated",5,"SE33","supplementary",1
"Asian","unrelated",5,"TH01","supplementary",1
"Asian","unrelated",5,"TPOX","supplementary",1
"Asian","unrelated",5,"vWA","supplementary",1
"all","parent_child",1,"CSF1PO","autosomal_29",1.99050332383666
"all","parent_child",1,"D10S1248","autosomal_29",1.69004893964111
"all","parent_child",1,"D12S391","autosomal_29",2.39814814814815
"all","parent_child",1,"D13S317","autosomal_29",0.819620253164557
"all","parent_child",1,"D16S539","autosomal_29",1.82394366197183
"all","parent_child",1,"D18S51","autosomal_29",1.4971098265896
"all","parent_child",1,"D19S433","autosomal_29",0.822222222222222
"all","parent_child",1,"D1S1656","autosomal_29",4.62052141527002
"all","parent_child",1,"D21S11","autosomal_29",5.48148148148148
"all","parent_child",1,"D22S1045","autosomal_29",1.61985645933014
"all","parent_child",1,"D2S1338","autosomal_29",1.88363636363636
"all","parent_child",1,"D2S441","autosomal_29",0.734751773049646
"all","parent_child",1,"D3S1358","autosomal_29",1.7679180887372
"all","parent_child",1,"D5S818","autosomal_29",3.21739130434783
"all","parent_child",1,"D6S1043","autosomal_29",3.01162790697674
"all","parent_child",1,"D7S820","autosomal_29",1.69558101472995
"all","parent_child",1,"D8S1179","autosomal_29",1.86330935251799
