"population","relationship_type","sim_id","loci_set","LR"
"Hispanic","half_siblings",10,"core_13",2.17111236527734
"Hispanic","cousins",1,"core_13",0.556967847127856
"Hispanic","cousins",2,"core_13",1.99681792510822
"Hispanic","cousins",3,"core_13",1.11341786855419
"Hispanic","cousins",4,"core_13",1.84070477757325
"Hispanic","cousins",5,"core_13",1.06250397440684
"Hispanic","cousins",6,"core_13",1.00524862941981
"Hispanic","cousins",7,"core_13",0.778882596716474
"Hispanic","cousins",8,"core_13",0.706315713003316
"Hispanic","cousins",9,"core_13",1.2828204896876
"Hispanic","cousins",10,"core_13",2.63402726401667
"Hispanic","second_cousins",1,"core_13",1.11133761602431
"Hispanic","second_cousins",2,"core_13",0.974516229561623
"Hispanic","second_cousins",3,"core_13",0.966722759794437
"Hispanic","second_cousins",4,"core_13",0.771894903213809
"Hispanic","second_cousins",5,"core_13",1.09978780350934
"Hispanic","second_cousins",6,"core_13",0.888717422241245
"Hispanic","second_cousins",7,"core_13",0.804322195406283
"Hispanic","second_cousins",8,"core_13",0.789635300786084
"Hispanic","second_cousins",9,"core_13",0.603874174691558
"Hispanic","second_cousins",10,"core_13",1.20194745269694
"Hispanic","unrelated",1,"core_13",1
"Hispanic","unrelated",2,"core_13",1
"Hispanic","unrelated",3,"core_13",1
"Hispanic","unrelated",4,"core_13",1
"Hispanic","unrelated",5,"core_13",1
"Hispanic","unrelated",6,"core_13",1
"Hispanic","unrelated",7,"core_13",1
"Hispanic","unrelated",8,"core_13",1
"Hispanic","unrelated",9,"core_13",1
"Hispanic","unrelated",10,"core_13",1
"Hispanic","unrelated",11,"core_13",1
"Hispanic","unrelated",12,"core_13",1
"Hispanic","unrelated",13,"core_13",1
"Hispanic","unrelated",14,"core_13",1
"Hispanic","unrelated",15,"core_13",1
"Hispanic","unrelated",16,"core_13",1
"Hispanic","unrelated",17,"core_13",1
"Hispanic","unrelated",18,"core_13",1
"Hispanic","unrelated",19,"core_13",1
"Hispanic","unrelated",20,"core_13",1
"Hispanic","unrelated",21,"core_13",1
"Hispanic","unrelated",22,"core_13",1
"Hispanic","unrelated",23,"core_13",1
"Hispanic","unrelated",24,"core_13",1
"Hispanic","unrelated",25,"core_13",1
"Hispanic","unrelated",26,"core_13",1
"Hispanic","unrelated",27,"core_13",1
"Hispanic","unrelated",28,"core_13",1
"Hispanic","unrelated",29,"core_13",1
"Hispanic","unrelated",30,"core_13",1
"Hispanic","unrelated",31,"core_13",1
"Hispanic","unrelated",32,"core_13",1
"Hispanic","unrelated",33,"core_13",1
"Hispanic","unrelated",34,"core_13",1
"Hispanic","unrelated",35,"core_13",1
"Hispanic","unrelated",36,"core_13",1
"Hispanic","unrelated",37,"core_13",1
"Hispanic","unrelated",38,"core_13",1
"Hispanic","unrelated",39,"core_13",1
"Hispanic","unrelated",40,"core_13",1
"Hispanic","unrelated",41,"core_13",1
"Hispanic","unrelated",42,"core_13",1
"Hispanic","unrelated",43,"core_13",1
"Hispanic","unrelated",44,"core_13",1
"Hispanic","unrelated",45,"core_13",1
"Hispanic","unrelated",46,"core_13",1
"Hispanic","unrelated",47,"core_13",1
"Hispanic","unrelated",48,"core_13",1
"Hispanic","unrelated",49,"core_13",1
"Hispanic","unrelated",50,"core_13",1
"Hispanic","unrelated",51,"core_13",1
"Hispanic","unrelated",52,"core_13",1
"Hispanic","unrelated",53,"core_13",1
"Hispanic","unrelated",54,"core_13",1
"Hispanic","unrelated",55,"core_13",1
"Hispanic","unrelated",56,"core_13",1
"Hispanic","unrelated",57,"core_13",1
"Hispanic","unrelated",58,"core_13",1
"Hispanic","unrelated",59,"core_13",1
"Hispanic","unrelated",60,"core_13",1
"Hispanic","unrelated",61,"core_13",1
"Hispanic","unrelated",62,"core_13",1
"Hispanic","unrelated",63,"core_13",1
"Hispanic","unrelated",64,"core_13",1
"Hispanic","unrelated",65,"core_13",1
"Hispanic","unrelated",66,"core_13",1
"Hispanic","unrelated",67,"core_13",1
"Hispanic","unrelated",68,"core_13",1
"Hispanic","unrelated",69,"core_13",1
"Hispanic","unrelated",70,"core_13",1
"Hispanic","unrelated",71,"core_13",1
"Hispanic","unrelated",72,"core_13",1
"Hispanic","unrelated",73,"core_13",1
"Hispanic","unrelated",74,"core_13",1
"Hispanic","unrelated",75,"core_13",1
"Hispanic","unrelated",76,"core_13",1
"Hispanic","unrelated",77,"core_13",1
"Hispanic","unrelated",78,"core_13",1
"Hispanic","unrelated",79,"core_13",1
"Hispanic","unrelated",80,"core_13",1
"Hispanic","unrelated",81,"core_13",1
"Hispanic","unrelated",82,"core_13",1
"Hispanic","unrelated",83,"core_13",1
"Hispanic","unrelated",84,"core_13",1
"Hispanic","unrelated",85,"core_13",1
"Hispanic","unrelated",86,"core_13",1
"Hispanic","unrelated",87,"core_13",1
"Hispanic","unrelated",88,"core_13",1
"Hispanic","unrelated",89,"core_13",1
"Hispanic","unrelated",90,"core_13",1
"Hispanic","unrelated",91,"core_13",1
"Hispanic","unrelated",92,"core_13",1
"Hispanic","unrelated",93,"core_13",1
"Hispanic","unrelated",94,"core_13",1
"Hispanic","unrelated",95,"core_13",1
"Hispanic","unrelated",96,"core_13",1
"Hispanic","unrelated",97,"core_13",1
"Hispanic","unrelated",98,"core_13",1
"Hispanic","unrelated",99,"core_13",1
"Hispanic","unrelated",100,"core_13",1
"Asian","parent_child",1,"core_13",7396.0597043574
"Asian","parent_child",2,"core_13",3956.20084040592
"Asian","parent_child",3,"core_13",916.525682073203
"Asian","parent_child",4,"core_13",2642.81630925729
"Asian","parent_child",5,"core_13",3935.29542659057
"Asian","parent_child",6,"core_13",32786.2343337714
"Asian","parent_child",7,"core_13",11552.5454086336
"Asian","parent_child",8,"core_13",649.461173829482
"Asian","parent_child",9,"core_13",13687.8811674057
"Asian","parent_child",10,"core_13",587.95512829335
"Asian","full_siblings",1,"core_13",3836.22875006836
"Asian","full_siblings",2,"core_13",4952745.24299201
"Asian","full_siblings",3,"core_13",4.42440143476456
"Asian","full_siblings",4,"core_13",27393.153421356
"Asian","full_siblings",5,"core_13",19.4985908504445
"Asian","full_siblings",6,"core_13",3.81077989643242
"Asian","full_siblings",7,"core_13",2524.43027040947
"Asian","full_siblings",8,"core_13",16989.1986597581
"Asian","full_siblings",9,"core_13",516.878005545291
"Asian","full_siblings",10,"core_13",58.8804057530288
"Asian","half_siblings",1,"core_13",90.0690591199396
"Asian","half_siblings",2,"core_13",1.07709402382251
"Asian","half_siblings",3,"core_13",130.599986350147
"Asian","half_siblings",4,"core_13",8.5226898060219
"Asian","half_siblings",5,"core_13",7.91316054641972
"Asian","half_siblings",6,"core_13",75.7829568714103
"Asian","half_siblings",7,"core_13",2.66209780297119
"Asian","half_siblings",8,"core_13",15.1750295284431
"Asian","half_siblings",9,"core_13",0.86453119175303
"Asian","half_siblings",10,"core_13",8.40968488106216
"Asian","cousins",1,"core_13",1.22284711854876
"Asian","cousins",2,"core_13",0.837747700398671
"Asian","cousins",3,"core_13",2.16191153100777
"Asian","cousins",4,"core_13",1.14263299311705
"Asian","cousins",5,"core_13",2.2092756756652
"Asian","cousins",6,"core_13",1.29845667027833
"Asian","cousins",7,"core_13",2.43839684212694
