ID1	POP1	ID2	POP2	IBD_CM_SUM
NA19379	LWK	NA19403	LWK	5.135239
NA19394	LWK	NA19457	LWK	8.043158
HG02332	ACB	HG02554	ACB	5.350143
NA19318	LWK	NA19449	LWK	12.25124
HG01389	CLM	HG01444	CLM	7.060959
HG01167	PUR	HG01247	PUR	31.23752
HG02343	ACB	NA12750	CEU	5.907364
NA20772	TSI	NA20792	TSI	5.598236
HG03687	STU	HG03894	STU	5.842163
HG00551	PUR	HG00554	PUR	41.27726
HG02943	ESN	HG02953	ESN	5.319164
NA19019	LWK	NA19035	LWK	6.407791
HG02943	ESN	HG03198	ESN	13.89882
NA20772	TSI	NA20778	TSI	7.835772
HG00345	FIN	HG00346	FIN	21.59471
HG01131	CLM	HG01383	CLM	45.06541
HG00560	CHS	HG00614	CHS	6.304581
HG01149	CLM	HG01272	CLM	8.304588
HG03469	MSL	HG03473	MSL	5.534691
HG03367	ESN	NA19184	YRI	6.622589
NA21114	GIH	NA21130	GIH	112.2769
HG02688	PJL	HG03706	PJL	30.7061
HG01890	ACB	HG02308	ACB	8.463379
NA19041	LWK	NA19399	LWK	5.06781
HG01064	PUR	HG01302	PUR	33.99501
NA19355	LWK	NA19451	LWK	8.522133
HG00246	GBR	HG00261	GBR	13.4594
NA19355	LWK	NA19384	LWK	20.8347
HG02455	ACB	NA20341	ASW	15.88746
HG00844	CDX	HG02190	CDX	18.25752
NA20516	TSI	NA20785	TSI	21.26879
NA20516	TSI	NA20790	TSI	5.107285
HG02364	CDX	HG02410	CDX	21.95575
HG03021	PJL	HG03640	PJL	36.33957
HG02790	PJL	HG03491	PJL	24.44783
HG03736	STU	HG03890	STU	5.943825
HG02364	CDX	HG02409	CDX	6.862137
NA21114	GIH	NA21126	GIH	13.2408
HG02190	CDX	HG02407	CDX	15.90926
HG02688	PJL	HG02780	PJL	24.21945
HG00313	FIN	HG00337	FIN	9.359787
HG01256	CLM	HG01383	CLM	61.77609
HG02455	ACB	NA20289	ASW	16.88387
HG01405	PUR	HG01414	PUR	23.26634
HG01405	PUR	HG01412	PUR	41.36831
HG01524	IBS	NA19660	MXL	5.962784
HG03884	STU	HG03887	STU	10.53664
HG00177	FIN	HG00373	FIN	26.83893
HG03697	STU	HG03991	STU	7.17514
HG03697	STU	HG03895	STU	27.8527
HG00177	FIN	HG00323	FIN	5.972042
HG02574	GWD	HG02808	GWD	7.11087
HG01256	CLM	HG01438	CLM	55.22083
HG00557	CHS	HG00583	CHS	14.48576
NA19377	LWK	NA19390	LWK	11.59913
HG00306	FIN	HG00319	FIN	5.048952
HG00177	FIN	HG00187	FIN	12.01327
HG00319	FIN	HG00336	FIN	6.590399
HG01256	CLM	HG01700	IBS	5.915604
HG00177	FIN	HG00349	FIN	28.04539
HG00306	FIN	HG00328	FIN	14.15887
NA21090	GIH	NA21091	GIH	12.68237
HG01256	CLM	HG01362	CLM	20.93947
HG03190	ESN	HG03343	ESN	7.15419
HG01064	PUR	HG01094	PUR	19.60408
NA19713	ASW	NA20294	ASW	12.35578
HG01398	PUR	HG01402	PUR	39.88511
HG01070	PUR	HG01088	PUR	6.080042
HG01918	PEL	HG01977	PEL	5.934654
HG01088	PUR	HG01241	PUR	9.249439
HG02420	ACB	HG02455	ACB	11.25664
HG02315	ACB	NA18864	YRI	5.754356
NA20511	TSI	NA20521	TSI	14.90303
NA19041	LWK	NA19403	LWK	5.877579
HG01088	PUR	HG01198	PUR	31.21595
NA20511	TSI	NA20754	TSI	6.014175
HG00641	PUR	HG01064	PUR	19.85262
HG00641	PUR	HG01108	PUR	31.71445
HG02156	CDX	HG02388	CDX	15.18993
HG00731	PUR	HG01048	PUR	54.20671
HG03517	ESN	NA18910	YRI	7.575775
HG01281	CLM	HG01494	CLM	49.58347
NA20511	TSI	NA20529	TSI	6.683296
HG01890	ACB	HG02325	ACB	10.03047
HG02786	PJL	HG03708	PJL	8.512253
HG01097	PUR	HG01204	PUR	28.02411
HG01623	IBS	NA19795	MXL	8.990089
HG01070	PUR	HG01247	PUR	9.256149
HG01088	PUR	HG01405	PUR	18.70961
HG01149	CLM	HG01254	CLM	51.83033
NA20511	TSI	NA20752	TSI	6.792702
HG00641	PUR	HG01080	PUR	38.86198
NA19729	MXL	NA19773	MXL	12.8912
NA20509	TSI	NA20754	TSI	27.14191
HG03139	ESN	HG03267	ESN	20.31907
HG03021	PJL	HG03022	PJL	18.95925
HG01623	IBS	HG01766	IBS	6.505981
HG01072	PUR	HG01173	PUR	58.29826
HG01242	PUR	HG02232	IBS	6.41761
HG03643	STU	HG03999	STU	10.26516
NA20859	GIH	NA21089	GIH	22.82896
HG00736	PUR	HG01403	PUR	12.3877
HG01072	PUR	HG01104	PUR	11.76225
HG00272	FIN	HG00304	FIN	15.66673
NA18486	YRI	NA18522	YRI	7.035637
HG01980	PEL	HG01997	PEL	6.256721
HG00734	PUR	HG01308	PUR	41.4432
HG01807	CDX	HG01808	CDX	13.64936
HG01072	PUR	HG01312	PUR	45.94905
HG03854	STU	HG04075	STU	5.298965
NA20859	GIH	NA21110	GIH	19.01727
NA19321	LWK	NA19327	LWK	12.53419
HG00635	CHS	HG02122	KHV	5.110206
HG00272	FIN	HG00369	FIN	11.59949
NA20887	GIH	NA20901	GIH	5.094208
NA20902	GIH	NA21124	GIH	26.89666
HG00272	FIN	HG00323	FIN	23.51758
NA19321	LWK	NA19324	LWK	5.744602
NA19312	LWK	NA19347	LWK	11.03781
HG01133	CLM	HG01359	CLM	27.31033
HG00106	GBR	NA12777	CEU	10.55695
HG00736	PUR	HG01204	PUR	9.020496
HG00734	PUR	HG01049	PUR	15.64445
HG01072	PUR	HG01191	PUR	16.85944
HG01462	CLM	HG01997	PEL	5.261505
HG00271	FIN	HG00327	FIN	10.94108
NA21118	GIH	NA21141	GIH	16.26068
HG00271	FIN	HG00372	FIN	18.96097
HG00690	CHS	HG00705	CHS	5.390462
HG00271	FIN	HG00311	FIN	13.18316
NA18952	JPT	NA19078	JPT	5.529968
HG03837	STU	HG03890	STU	17.66932
NA18952	JPT	NA19007	JPT	8.723457
HG01072	PUR	HG01094	PUR	37.94189
HG00271	FIN	HG00273	FIN	7.210236
NA20859	GIH	NA20892	GIH	17.69823
HG01980	PEL	HG02147	PEL	12.43227
HG03643	STU	HG03895	STU	5.237762
HG01072	PUR	HG01107	PUR	7.526714
HG01878	KHV	HG02049	KHV	5.050278
NA18984	JPT	NA18993	JPT	5.507286
HG00448	CHS	HG00729	CHS	6.860329
HG00271	FIN	HG00380	FIN	5.176102
HG00326	FIN	HG00350	FIN	7.111696
HG01372	CLM	HG01375	CLM	27.83167
HG01256	CLM	HG01494	CLM	46.8053
HG00313	FIN	HG00382	FIN	16.97319
HG00282	FIN	HG00334	FIN	45.18103
HG02190	CDX	HG02356	CDX	8.501612
HG00177	FIN	HG00313	FIN	12.80533
HG00282	FIN	HG00319	FIN	5.706474
HG00177	FIN	HG00188	FIN	18.22102
HG03514	ESN	NA18870	YRI	7.370316
NA20846	GIH	NA21088	GIH	5.640335
HG00282	FIN	HG00384	FIN	6.621387
HG02051	ACB	HG02439	ACB	23.41988
HG03190	ESN	HG03268	ESN	5.437637
HG01465	CLM	HG01488	CLM	20.46434
NA19312	LWK	NA19454	LWK	19.43837
HG01256	CLM	HG01551	CLM	14.05069
HG00177	FIN	HG00268	FIN	16.07988
HG00313	FIN	HG00358	FIN	5.099274
NA20525	TSI	NA20542	TSI	6.490356
HG03697	STU	HG03884	STU	15.08166
NA21117	GIH	NA21122	GIH	12.92092
NA20503	TSI	NA20795	TSI	5.892984
HG00736	PUR	HG01325	PUR	45.64191
HG01133	CLM	HG01377	CLM	7.801594
HG01046	CDX	HG02186	CDX	32.30868
HG00177	FIN	HG00330	FIN	5.335281
HG01372	CLM	HG01947	PEL	11.16866
HG01242	PUR	HG01405	PUR	7.409981
HG00177	FIN	HG00290	FIN	21.86834
HG01112	CLM	HG01389	CLM	51.69767
HG00282	FIN	HG00339	FIN	5.694326
HG00282	FIN	HG00357	FIN	14.10844
HG03894	STU	HG03950	STU	30.90753
HG00309	FIN	HG00371	FIN	32.51085
HG01348	CLM	HG01362	CLM	15.29099
HG02317	ACB	HG02557	ACB	6.357027
NA18984	JPT	NA19084	JPT	5.099331
HG00272	FIN	HG00288	FIN	36.28593
HG01348	CLM	HG01384	CLM	5.326218
NA20863	GIH	NA20869	GIH	11.10615
HG01372	CLM	HG02002	PEL	5.698845
NA19312	LWK	NA19321	LWK	12.07609
HG01256	CLM	HG01351	CLM	49.7391
HG03367	ESN	HG03370	ESN	18.8455
HG00177	FIN	HG00185	FIN	32.72026
NA20525	TSI	NA20529	TSI	19.45822
HG00177	FIN	HG00190	FIN	6.660782
NA20525	TSI	NA20818	TSI	15.91244
HG00177	FIN	HG00183	FIN	7.271461
HG02771	GWD	HG02811	GWD	11.51674
HG01112	CLM	HG01136	CLM	16.17625
NA19466	LWK	NA19473	LWK	10.47313
HG01204	PUR	HG01405	PUR	7.662491
HG02262	PEL	HG02285	PEL	5.15712
HG03452	MSL	NA19713	ASW	7.679092
NA19338	LWK	NA19393	LWK	21.99528
NA20790	TSI	NA20815	TSI	24.47984
HG01139	CLM	HG01353	CLM	5.585785
HG01139	CLM	HG01360	CLM	5.210999
HG01177	PUR	HG01182	PUR	49.95047
HG01260	CLM	HG01281	CLM	52.01524
HG03691	STU	HG03848	STU	5.710545
HG02026	KHV	HG02047	KHV	5.102158
HG01260	CLM	HG01354	CLM	36.10561
HG01139	CLM	HG01498	CLM	6.171109
HG01260	CLM	HG01489	CLM	14.32851
HG01521	IBS	HG02239	IBS	5.961151
HG03691	STU	HG03866	ITU	5.376228
HG01139	CLM	HG01271	CLM	6.608337
HG01031	CDX	HG02190	CDX	23.07055
HG01260	CLM	HG01700	IBS	5.001579
HG01139	CLM	HG01251	CLM	20.39306
HG01204	PUR	HG01241	PUR	11.70684
HG00245	GBR	HG00256	GBR	5.382912
HG01139	CLM	HG01383	CLM	23.91585
HG01187	PUR	HG01188	PUR	28.54303
HG01139	CLM	HG01447	CLM	33.02415
HG01139	CLM	HG01455	CLM	9.905548
HG01139	CLM	HG01281	CLM	19.25384
HG01204	PUR	HG01308	PUR	25.49116
NA19376	LWK	NA19379	LWK	5.177338
HG01073	PUR	HG01248	PUR	21.01405
HG03401	MSL	HG03583	MSL	5.671677
NA20510	TSI	NA20821	TSI	6.501709
HG01284	CLM	HG01550	CLM	13.1978
HG03091	MSL	HG03449	MSL	11.56309
HG03696	STU	HG03698	STU	5.850746
HG01284	CLM	HG01354	CLM	19.23987
HG01353	CLM	HG01479	CLM	32.95642
HG02046	KHV	HG02113	KHV	5.587498
HG01139	CLM	HG01357	CLM	13.37464
HG01110	PUR	HG01170	PUR	12.72538
HG01073	PUR	HG01188	PUR	21.64853
HG00463	CHS	HG00530	CHS	40.99189
HG02363	CDX	HG02392	CDX	5.972527
HG00179	FIN	HG00282	FIN	21.45558
HG01110	PUR	HG01325	PUR	23.37993
HG01139	CLM	HG01362	CLM	17.61281
HG01110	PUR	HG01302	PUR	19.56257
HG01110	PUR	HG01161	PUR	19.76139
HG03225	MSL	HG03567	MSL	5.077522
HG03854	STU	HG03944	STU	6.35994
HG00271	FIN	HG00306	FIN	27.89503
HG01073	PUR	HG01303	PUR	63.50736
HG01073	PUR	HG01396	PUR	37.03103
NA20859	GIH	NA21088	GIH	6.944763
HG01889	ACB	HG02511	ACB	5.527405
HG03063	MSL	HG03451	MSL	10.17611
NA18910	YRI	NA18915	YRI	5.501343
HG03837	STU	HG03846	STU	12.62184
HG01360	CLM	HG01372	CLM	5.192741
HG01360	CLM	HG01624	IBS	6.092854
HG01187	PUR	HG01191	PUR	36.10275
HG01073	PUR	HG01089	PUR	55.65145
HG03837	STU	HG04210	STU	21.28784
HG01284	CLM	HG01372	CLM	21.90022
HG00271	FIN	HG00309	FIN	6.641983
HG00271	FIN	HG00313	FIN	5.299599
HG01938	PEL	HG02272	PEL	5.421249
HG02675	GWD	HG02885	GWD	9.578702
HG03886	STU	HG03999	STU	10.17998
HG01102	PUR	HG01241	PUR	11.79007
NA19316	LWK	NA19431	LWK	10.94105
HG03123	ESN	HG03190	ESN	5.336418
HG01102	PUR	HG01198	PUR	18.16967
NA21126	GIH	NA21137	GIH	20.62298
HG03645	STU	HG03894	STU	37.0281
HG01253	CLM	HG01479	CLM	23.19588
HG01797	CDX	HG01804	CDX	8.280075
NA21126	GIH	NA21133	GIH	44.23136
HG01253	CLM	HG01492	CLM	23.98114
HG02973	ESN	HG03515	ESN	5.043396
HG01354	CLM	HG01383	CLM	30.75803
NA19323	LWK	NA19471	LWK	12.3143
HG03689	STU	HG03691	STU	5.742626
HG03645	STU	HG04107	STU	6.793419
HG01464	CLM	HG01474	CLM	6.723125
HG01464	CLM	HG01495	CLM	17.50199
HG00176	FIN	HG00331	FIN	14.07838
HG03123	ESN	HG03175	ESN	16.98901
HG01102	PUR	HG01167	PUR	13.67156
HG03157	ESN	HG03311	ESN	6.859406
HG00107	GBR	HG00113	GBR	5.461121
NA20518	TSI	NA20790	TSI	10.11397
HG03118	ESN	HG03159	ESN	5.063461
NA19026	LWK	NA19347	LWK	222.4246
NA19440	LWK	NA19449	LWK	5.355211
NA20845	GIH	NA20891	GIH	33.51061
NA21107	GIH	NA21117	GIH	19.06305
NA21088	GIH	NA21089	GIH	34.88227
NA19026	LWK	NA19374	LWK	7.354675
NA19316	LWK	NA19440	LWK	5.355211
NA18969	JPT	NA19056	JPT	6.45784
HG00851	CDX	HG02410	CDX	5.68467
HG02445	ACB	HG02485	ACB	6.1705
HG00341	FIN	HG00375	FIN	14.69056
HG01468	CLM	HG01489	CLM	67.50631
HG01354	CLM	HG01443	CLM	19.00467
HG01113	CLM	HG01269	CLM	143.7063
HG03744	STU	HG03870	ITU	8.442818
NA21107	GIH	NA21113	GIH	10.60974
HG00189	FIN	HG00350	FIN	10.90735
NA18950	JPT	NA18964	JPT	5.721977
HG03691	STU	HG03990	STU	7.200654
NA19440	LWK	NA19448	LWK	5.567261
NA19171	YRI	NA19223	YRI	13.40901
HG01853	KHV	HG02522	KHV	11.64075
HG01848	KHV	HG02085	KHV	6.14679
HG01119	CLM	HG01485	CLM	5.009407
NA20582	TSI	NA20785	TSI	5.250351
HG01119	CLM	HG01134	CLM	12.48811
NA19185	YRI	NA19200	YRI	45.1217
NA19316	LWK	NA19449	LWK	23.18036
HG00189	FIN	HG00358	FIN	11.10286
HG01468	CLM	HG01495	CLM	17.76769
HG01119	CLM	HG01465	CLM	18.37477
HG02946	ESN	HG03189	ESN	7.872894
HG00879	CDX	HG01804	CDX	7.883878
NA18982	JPT	NA19081	JPT	5.24868
HG01260	CLM	HG02252	PEL	8.328201
HG01260	CLM	HG01277	CLM	33.75199
NA21108	GIH	NA21110	GIH	6.732788
HG02371	CDX	HG02407	CDX	14.80925
NA18553	CHB	NA18645	CHB	5.262573
HG02076	KHV	HG02085	KHV	5.181
HG01403	PUR	HG01405	PUR	49.34767
HG03691	STU	HG03949	STU	8.137424
HG01177	PUR	HG01204	PUR	11.47799
NA20856	GIH	NA21103	GIH	5.653927
NA20504	TSI	NA20772	TSI	23.28993
HG01521	IBS	HG01624	IBS	7.698494
HG00341	FIN	HG00367	FIN	5.9841
NA20845	GIH	NA20890	GIH	5.367722
HG03792	ITU	HG04227	STU	5.262299
NA19316	LWK	NA19434	LWK	106.4884
HG01444	CLM	HG01447	CLM	34.85786
HG02946	ESN	HG02971	ESN	5.043198
HG01067	PUR	HG01164	PUR	26.9383
HG02774	PJL	HG03491	PJL	10.43165
HG03120	ESN	HG03351	ESN	5.278702
HG03380	MSL	HG03479	MSL	22.98507
NA20507	TSI	NA20775	TSI	37.28448
HG01572	PEL	HG02275	PEL	5.281116
NA20896	GIH	NA21111	GIH	5.239273
HG02888	GWD	HG02895	GWD	5.520538
HG01572	PEL	HG02271	PEL	5.740913
HG02047	KHV	HG02057	KHV	5.756004
HG00183	FIN	HG00321	FIN	6.639771
HG00185	FIN	HG00313	FIN	12.85073
HG01257	CLM	HG01356	CLM	34.46523
HG03472	MSL	HG03565	MSL	5.518837
HG00185	FIN	HG00326	FIN	16.44368
HG02282	ACB	NA20357	ASW	14.48333
HG00117	GBR	HG00121	GBR	7.260803
HG00637	PUR	HG01247	PUR	35.25225
NA19023	LWK	NA19042	LWK	18.90854
HG01572	PEL	HG01980	PEL	5.6772
HG01066	PUR	HG01098	PUR	52.46811
HG01572	PEL	HG01938	PEL	5.45536
HG01879	ACB	HG02496	ACB	19.15062
HG03127	ESN	HG03172	ESN	6.911728
HG01257	CLM	HG01464	CLM	25.46072
HG01066	PUR	HG01286	PUR	26.96012
NA19023	LWK	NA19456	LWK	36.36454
HG00183	FIN	HG00185	FIN	15.55934
NA20896	GIH	NA21133	GIH	5.780792
HG00183	FIN	HG00318	FIN	6.863968
NA20761	TSI	NA20821	TSI	5.554352
NA21104	GIH	NA21113	GIH	25.90023
HG00657	CHS	HG00662	CHS	38.80354
HG01809	CDX	HG02187	CDX	7.162323
HG00637	PUR	HG01204	PUR	34.59521
HG03120	ESN	HG03521	ESN	5.342636
HG03237	PJL	HG03767	PJL	6.172501
NA19320	LWK	NA19350	LWK	9.411888
NA20786	TSI	NA20822	TSI	6.68502
HG00183	FIN	HG00282	FIN	26.83573
HG01809	CDX	HG02182	CDX	5.668777
NA18947	JPT	NA18989	JPT	7.122314
HG01066	PUR	HG01108	PUR	11.58835
HG00183	FIN	HG00336	FIN	6.606167
NA21104	GIH	NA21126	GIH	10.62807
HG00637	PUR	HG01055	PUR	29.53981
HG00185	FIN	HG00349	FIN	22.279
HG00190	FIN	HG00268	FIN	5.487045
NA19651	MXL	NA19725	MXL	12.45477
HG00183	FIN	HG00266	FIN	15.76817
NA19037	LWK	NA19383	LWK	19.53792
HG00237	GBR	HG00243	GBR	5.350998
HG00318	FIN	HG00380	FIN	9.24966
HG00637	PUR	HG01182	PUR	8.130005
HG01066	PUR	HG01105	PUR	21.76255
HG00183	FIN	HG00380	FIN	8.663605
HG01896	ACB	HG02317	ACB	5.314868
HG01504	IBS	HG01518	IBS	10.46148
NA20531	TSI	NA20752	TSI	8.027653
HG00183	FIN	HG00285	FIN	37.841
HG02973	ESN	HG03518	ESN	18.33307
HG01066	PUR	HG01161	PUR	17.55454
HG00637	PUR	HG01241	PUR	8.459648
HG01797	CDX	HG01815	CDX	9.004269
HG01066	PUR	HG01089	PUR	30.27993
HG00183	FIN	HG00186	FIN	19.39062
HG00107	GBR	HG00115	GBR	44.54789
NA19028	LWK	NA19394	LWK	22.45562
HG00445	CHS	HG00472	CHS	9.060043
HG01809	CDX	HG02402	CDX	12.85631
NA19037	LWK	NA19321	LWK	6.89048
HG02973	ESN	HG03280	ESN	7.399788
NA20533	TSI	NA20826	TSI	7.297012
NA19037	LWK	NA19355	LWK	11.05051
HG01168	PUR	NA19773	MXL	5.408546
NA20533	TSI	NA20754	TSI	5.088882
HG00234	GBR	HG00262	GBR	11.54155
NA19651	MXL	NA19682	MXL	8.126411
HG01113	CLM	HG01271	CLM	5.774055
HG02973	ESN	HG03123	ESN	20.46099
NA19037	LWK	NA19374	LWK	60.11818
HG00107	GBR	HG00109	GBR	14.08821
NA19717	MXL	NA19761	MXL	6.775208
NA21104	GIH	NA21124	GIH	5.472354
HG00148	GBR	NA12828	CEU	8.732941
HG01102	PUR	HG01168	PUR	9.124603
NA20533	TSI	NA20587	TSI	14.51844
HG01168	PUR	HG01198	PUR	5.467163
HG01168	PUR	HG01191	PUR	20.12299
HG00176	FIN	HG00382	FIN	12.84548
HG02973	ESN	HG03190	ESN	8.281639
NA19323	LWK	NA19473	LWK	12.25861
HG01102	PUR	HG01110	PUR	18.47377
HG01896	ACB	HG02481	ACB	11.14852
NA19028	LWK	NA19403	LWK	7.602303
NA19028	LWK	NA19350	LWK	9.898219
NA21126	GIH	NA21127	GIH	15.60009
HG02973	ESN	HG03517	ESN	10.09984
HG03084	MSL	HG03557	MSL	23.74144
HG02973	ESN	HG03114	ESN	8.092896
HG01102	PUR	HG01108	PUR	5.700516
HG00689	CHS	HG01800	CDX	5.161003
HG01047	PUR	HG01072	PUR	18.50031
NA20758	TSI	NA20759	TSI	5.279491
HG01047	PUR	HG01110	PUR	5.587662
HG01047	PUR	HG01073	PUR	7.973465
HG01351	CLM	HG01551	CLM	20.927
HG03175	ESN	HG03190	ESN	8.664597
HG03175	ESN	HG03367	ESN	5.546623
HG03385	MSL	HG03388	MSL	5.539017
HG00409	CHS	HG00422	CHS	11.29112
NA20543	TSI	NA20773	TSI	5.659939
NA19437	LWK	NA19468	LWK	5.15419
HG01923	PEL	HG01980	PEL	11.24924
NA20849	GIH	NA20871	GIH	13.0453
NA19062	JPT	NA19084	JPT	5.194866
NA18954	JPT	NA18963	JPT	5.968033
HG00689	CHS	HG00701	CHS	23.49168
HG03175	ESN	HG03265	ESN	67.6737
HG02372	CDX	HG02407	CDX	14.73877
NA18954	JPT	NA18956	JPT	5.813015
NA18954	JPT	NA19056	JPT	6.22435
NA19020	LWK	NA19446	LWK	6.121887
NA18959	JPT	NA19081	JPT	5.22192
HG01047	PUR	HG01173	PUR	8.143738
HG03432	MSL	HG03439	MSL	7.012604
HG03268	ESN	HG03343	ESN	5.395134
HG03097	MSL	HG03461	MSL	6.561096
HG01047	PUR	HG01190	PUR	14.32031
HG01047	PUR	HG01312	PUR	19.61146
HG01923	PEL	HG02425	PEL	11.16472
HG03058	MSL	HG03069	MSL	26.63175
HG02780	PJL	HG03019	PJL	23.92549
HG02780	PJL	HG03705	PJL	13.25368
HG02275	PEL	HG02301	PEL	11.34828
NA20529	TSI	NA20533	TSI	29.12331
HG03900	STU	HG03944	STU	20.72199
NA19310	LWK	NA19397	LWK	16.14273
HG01130	CLM	HG01257	CLM	47.06963
HG01047	PUR	HG01049	PUR	15.13632
HG01130	CLM	HG01369	CLM	15.7891
HG01047	PUR	HG01205	PUR	18.87556
HG00110	GBR	HG00117	GBR	17.53921
NA18959	JPT	NA18982	JPT	7.847027
HG01363	CLM	HG01479	CLM	62.30832
HG01130	CLM	HG01378	CLM	35.85111
HG03887	STU	HG03949	STU	11.90148
NA18507	YRI	NA19189	YRI	13.05698
NA19096	YRI	NA19213	YRI	8.683823
HG01583	PJL	HG03634	PJL	10.88409
HG02050	KHV	HG02133	KHV	6.884083
HG02953	ESN	HG03118	ESN	5.063461
NA20529	TSI	NA20752	TSI	41.90524
NA20529	TSI	NA20542	TSI	12.75404
HG03298	ESN	HG03515	ESN	7.968201
NA18508	YRI	NA18915	YRI	7.859436
NA20529	TSI	NA20792	TSI	14.11929
HG03120	ESN	HG03130	ESN	15.34571
HG01048	PUR	HG01200	PUR	18.06595
HG03887	STU	HG04227	STU	6.830288
NA19310	LWK	NA19394	LWK	7.688194
NA19320	LWK	NA19378	LWK	5.129089
NA20581	TSI	NA20586	TSI	16.59004
HG02282	ACB	HG02332	ACB	17.25465
HG01048	PUR	HG01396	PUR	6.855564
NA18909	YRI	NA19143	YRI	7.808334
HG00185	FIN	HG00321	FIN	11.02363
HG02108	ACB	HG02309	ACB	12.51222
NA20529	TSI	NA20587	TSI	5.315689
HG01171	PUR	HG01393	PUR	12.7704
HG00185	FIN	HG00365	FIN	12.86887
HG03693	STU	HG03944	STU	5.899094
NA19328	LWK	NA19468	LWK	11.96236
HG03693	STU	HG03698	STU	5.641314
HG01866	KHV	HG02084	KHV	18.19579
NA20876	GIH	NA21119	GIH	5.060188
NA20876	GIH	NA21106	GIH	5.143097
HG01277	CLM	HG01281	CLM	50.84426
HG03786	ITU	HG04026	ITU	17.35808
NA20502	TSI	NA20513	TSI	10.78792
HG01271	CLM	HG01272	CLM	5.099403
NA20876	GIH	NA21115	GIH	16.78575
HG02104	PEL	HG02299	PEL	7.932114
NA20889	GIH	NA21126	GIH	11.48255
HG02923	ESN	HG03105	ESN	15.73612
NA20502	TSI	NA20815	TSI	5.480721
NA18993	JPT	NA19084	JPT	5.194866
HG01277	CLM	HG01437	CLM	15.9651
NA20528	TSI	NA20801	TSI	11.40881
HG03280	ESN	HG03311	ESN	30.06784
HG01080	PUR	HG01396	PUR	29.98582
HG03073	MSL	HG03461	MSL	6.672653
HG00330	FIN	HG00356	FIN	5.126251
HG01277	CLM	HG01280	CLM	21.04315
NA19043	LWK	NA19351	LWK	10.83217
NA18993	JPT	NA19062	JPT	7.569786
HG02923	ESN	HG03172	ESN	7.512417
NA19043	LWK	NA19313	LWK	5.447601
NA19314	LWK	NA19770	MXL	6.579872
NA19043	LWK	NA19331	LWK	11.63403
HG01954	PEL	HG02147	PEL	5.305954
HG01808	CDX	HG02380	CDX	6.407459
HG02703	GWD	HG02852	GWD	166.4688
NA19328	LWK	NA19399	LWK	7.007996
HG00982	CDX	HG02165	CDX	7.174194
HG02703	GWD	HG02896	GWD	17.89465
NA21119	GIH	NA21141	GIH	14.15825
HG01866	KHV	HG02141	KHV	5.325241
HG01280	CLM	HG01360	CLM	14.33274
HG03871	ITU	HG04054	ITU	5.749367
HG01280	CLM	HG01284	CLM	7.44776
HG03163	ESN	HG03300	ESN	13.48508
NA21119	GIH	NA21135	GIH	45.85112
HG03442	MSL	HG03445	MSL	7.485764
NA19384	LWK	NA19438	LWK	5.441177
HG03280	ESN	HG03343	ESN	5.715309
HG00290	FIN	HG00343	FIN	7.078003
HG03270	ESN	HG03300	ESN	23.46849
NA19685	MXL	NA19723	MXL	7.270289
HG00351	FIN	HG00379	FIN	11.00611
HG01612	IBS	HG01783	IBS	20.43435
HG02182	CDX	HG02187	CDX	6.800919
HG00290	FIN	HG00338	FIN	6.0956
HG01080	PUR	HG01089	PUR	34.61693
NA19461	LWK	NA19462	LWK	5.200615
NA18966	JPT	NA18975	JPT	5.28802
HG01280	CLM	HG01437	CLM	21.64246
NA19031	LWK	NA19403	LWK	8.994995
NA19043	LWK	NA19439	LWK	10.57599
HG02923	ESN	HG03199	ESN	5.213387
NA19308	LWK	NA19467	LWK	68.48982
HG01080	PUR	HG01393	PUR	72.55768
HG00335	FIN	HG00378	FIN	13.2706
HG00864	CDX	HG02379	CDX	5.792289
HG03760	STU	HG03887	STU	7.036167
HG03698	STU	HG03738	STU	6.887157
NA19383	LWK	NA19436	LWK	28.36302
HG01080	PUR	HG01247	PUR	39.21185
NA19317	LWK	NA19324	LWK	12.97431
NA19017	LWK	NA19027	LWK	6.353905
NA19043	LWK	NA19372	LWK	26.17905
HG01356	CLM	HG01556	CLM	22.47171
HG01098	PUR	HG01164	PUR	27.98946
HG00864	CDX	HG02353	CDX	16.50938
NA21105	GIH	NA21106	GIH	5.562317
NA19043	LWK	NA19431	LWK	18.12477
HG00864	CDX	HG02153	CDX	5.254893
NA19031	LWK	NA19377	LWK	10.96361
HG03279	ESN	HG03300	ESN	10.19289
HG03168	ESN	HG03511	ESN	5.839842
HG00864	CDX	HG00881	CDX	39.04735
HG01522	IBS	HG01608	IBS	5.269141
HG00330	FIN	HG00364	FIN	23.67684
HG00864	CDX	HG02374	CDX	9.117592
HG01872	KHV	HG02128	KHV	12.58318
NA19031	LWK	NA19430	LWK	5.616951
HG02382	CDX	HG02410	CDX	12.71097
NA19043	LWK	NA19445	LWK	6.088562
NA19031	LWK	NA19439	LWK	15.42181
HG00335	FIN	HG00367	FIN	33.36108
NA19383	LWK	NA19394	LWK	48.36925
HG03760	STU	HG04227	STU	6.137295
HG01939	PEL	HG01997	PEL	14.07177
HG03914	BEB	HG04153	BEB	6.854275
HG00290	FIN	HG00342	FIN	32.76668
NA19017	LWK	NA19475	LWK	6.470032
HG00330	FIN	HG00371	FIN	7.677982
HG03052	MSL	HG03391	MSL	7.354675
HG01923	PEL	HG02104	PEL	5.693588
