allele,marker,frequency,population
21.3,TH01,0,AfAm
21.3,TPOX,0,AfAm
21.3,vWA,0,AfAm
22,CSF1PO,0,AfAm
22,D10S1248,0,AfAm
22,D12S391,0.0365497076023392,AfAm
22,D13S317,0,AfAm
22,D16S539,0,AfAm
22,D18S51,0.00730994152046784,AfAm
22,D19S433,0,AfAm
22,D1S1656,0,AfAm
22,D21S11,0,AfAm
22,D22S1045,0,AfAm
22,D2S1338,0.137426900584795,AfAm
22,D2S441,0,AfAm
22,D3S1358,0,AfAm
22,D5S818,0,AfAm
22,D6S1043,0,AfAm
22,D7S820,0,AfAm
22,D8S1179,0,AfAm
22,F13A01,0,AfAm
22,F13B,0,AfAm
22,FESFPS,0,AfAm
22,FGA,0.198830409356725,AfAm
22,LPL,0,AfAm
22,Penta_C,0,AfAm
22,Penta_D,0,AfAm
22,Penta_E,0,AfAm
22,SE33,0.0146198830409357,AfAm
22,TH01,0,AfAm
22,TPOX,0,AfAm
22,vWA,0,AfAm
22.2,CSF1PO,0,AfAm
22.2,D10S1248,0,AfAm
22.2,D12S391,0,AfAm
22.2,D13S317,0,AfAm
22.2,D16S539,0,AfAm
22.2,D18S51,0,AfAm
22.2,D19S433,0,AfAm
22.2,D1S1656,0,AfAm
22.2,D21S11,0,AfAm
22.2,D22S1045,0,AfAm
22.2,D2S1338,0,AfAm
22.2,D2S441,0,AfAm
22.2,D3S1358,0,AfAm
22.2,D5S818,0,AfAm
22.2,D6S1043,0,AfAm
22.2,D7S820,0,AfAm
22.2,D8S1179,0,AfAm
22.2,F13A01,0,AfAm
22.2,F13B,0,AfAm
22.2,FESFPS,0,AfAm
22.2,FGA,0.0043859649122807,AfAm
22.2,LPL,0,AfAm
22.2,Penta_C,0,AfAm
22.2,Penta_D,0,AfAm
22.2,Penta_E,0,AfAm
22.2,SE33,0.0043859649122807,AfAm
22.2,TH01,0,AfAm
22.2,TPOX,0,AfAm
22.2,vWA,0,AfAm
22.3,CSF1PO,0,AfAm
22.3,D10S1248,0,AfAm
22.3,D12S391,0,AfAm
22.3,D13S317,0,AfAm
22.3,D16S539,0,AfAm
22.3,D18S51,0,AfAm
22.3,D19S433,0,AfAm
22.3,D1S1656,0,AfAm
22.3,D21S11,0,AfAm
22.3,D22S1045,0,AfAm
22.3,D2S1338,0,AfAm
22.3,D2S441,0,AfAm
22.3,D3S1358,0,AfAm
22.3,D5S818,0,AfAm
22.3,D6S1043,0,AfAm
22.3,D7S820,0,AfAm
22.3,D8S1179,0,AfAm
22.3,F13A01,0,AfAm
22.3,F13B,0,AfAm
22.3,FESFPS,0,AfAm
22.3,FGA,0.00146198830409357,AfAm
22.3,LPL,0,AfAm
22.3,Penta_C,0,AfAm
22.3,Penta_D,0,AfAm
22.3,Penta_E,0,AfAm
22.3,SE33,0,AfAm
22.3,TH01,0,AfAm
22.3,TPOX,0,AfAm
22.3,vWA,0,AfAm
23,CSF1PO,0,AfAm
23,D10S1248,0,AfAm
23,D12S391,0.0292397660818713,AfAm
23,D13S317,0,AfAm
23,D16S539,0,AfAm
23,D18S51,0.0043859649122807,AfAm
23,D19S433,0,AfAm
23,D1S1656,0,AfAm
23,D21S11,0,AfAm
23,D22S1045,0,AfAm
23,D2S1338,0.103801169590643,AfAm
23,D2S441,0,AfAm
23,D3S1358,0,AfAm
23,D5S818,0,AfAm
23,D6S1043,0.010233918128655,AfAm
23,D7S820,0,AfAm
23,D8S1179,0,AfAm
23,F13A01,0,AfAm
23,F13B,0,AfAm
23,FESFPS,0,AfAm
23,FGA,0.169590643274854,AfAm
23,LPL,0,AfAm
23,Penta_C,0,AfAm
23,Penta_D,0,AfAm
23,Penta_E,0,AfAm
23,SE33,0.00730994152046784,AfAm
23,TH01,0,AfAm
23,TPOX,0,AfAm
23,vWA,0,AfAm
23.2,CSF1PO,0,AfAm
23.2,D10S1248,0,AfAm
23.2,D12S391,0,AfAm
23.2,D13S317,0,AfAm
23.2,D16S539,0,AfAm
23.2,D18S51,0,AfAm
23.2,D19S433,0,AfAm
23.2,D1S1656,0,AfAm
23.2,D21S11,0,AfAm
23.2,D22S1045,0,AfAm
23.2,D2S1338,0,AfAm
23.2,D2S441,0,AfAm
23.2,D3S1358,0,AfAm
23.2,D5S818,0,AfAm
23.2,D6S1043,0,AfAm
23.2,D7S820,0,AfAm
23.2,D8S1179,0,AfAm
23.2,F13A01,0,AfAm
23.2,F13B,0,AfAm
23.2,FESFPS,0,AfAm
23.2,FGA,0.00146198830409357,AfAm
23.2,LPL,0,AfAm
23.2,Penta_C,0,AfAm
23.2,Penta_D,0,AfAm
23.2,Penta_E,0,AfAm
23.2,SE33,0.0175438596491228,AfAm
23.2,TH01,0,AfAm
23.2,TPOX,0,AfAm
23.2,vWA,0,AfAm
23.3,CSF1PO,0,AfAm
23.3,D10S1248,0,AfAm
23.3,D12S391,0,AfAm
23.3,D13S317,0,AfAm
23.3,D16S539,0,AfAm
23.3,D18S51,0,AfAm
23.3,D19S433,0,AfAm
23.3,D1S1656,0,AfAm
23.3,D21S11,0,AfAm
23.3,D22S1045,0,AfAm
23.3,D2S1338,0,AfAm
23.3,D2S441,0,AfAm
23.3,D3S1358,0,AfAm
23.3,D5S818,0,AfAm
23.3,D6S1043,0,AfAm
23.3,D7S820,0,AfAm
23.3,D8S1179,0,AfAm
23.3,F13A01,0,AfAm
23.3,F13B,0,AfAm
23.3,FESFPS,0,AfAm
23.3,FGA,0,AfAm
23.3,LPL,0,AfAm
23.3,Penta_C,0,AfAm
23.3,Penta_D,0,AfAm
23.3,Penta_E,0,AfAm
23.3,SE33,0,AfAm
23.3,TH01,0,AfAm
23.3,TPOX,0,AfAm
23.3,vWA,0,AfAm
24,CSF1PO,0,AfAm
24,D10S1248,0,AfAm
24,D12S391,0.0131578947368421,AfAm
24,D13S317,0,AfAm
24,D16S539,0,AfAm
24,D18S51,0.00146198830409357,AfAm
24,D19S433,0,AfAm
24,D1S1656,0,AfAm
24,D21S11,0,AfAm
24,D22S1045,0,AfAm
24,D2S1338,0.0833333333333333,AfAm
24,D2S441,0,AfAm
24,D3S1358,0,AfAm
24,D5S818,0,AfAm
24,D6S1043,0.00584795321637427,AfAm
24,D7S820,0,AfAm
24,D8S1179,0,AfAm
24,F13A01,0,AfAm
24,F13B,0,AfAm
24,FESFPS,0,AfAm
24,FGA,0.133040935672515,AfAm
24,LPL,0,AfAm
24,Penta_C,0,AfAm
24,Penta_D,0,AfAm
24,Penta_E,0,AfAm
24,SE33,0,AfAm
24,TH01,0,AfAm
24,TPOX,0,AfAm
24,vWA,0,AfAm
24.2,CSF1PO,0,AfAm
24.2,D10S1248,0,AfAm
24.2,D12S391,0,AfAm
24.2,D13S317,0,AfAm
24.2,D16S539,0,AfAm
24.2,D18S51,0,AfAm
24.2,D19S433,0,AfAm
24.2,D1S1656,0,AfAm
24.2,D21S11,0,AfAm
24.2,D22S1045,0,AfAm
24.2,D2S1338,0,AfAm
24.2,D2S441,0,AfAm
24.2,D3S1358,0,AfAm
24.2,D5S818,0,AfAm
24.2,D6S1043,0,AfAm
24.2,D7S820,0,AfAm
24.2,D8S1179,0,AfAm
24.2,F13A01,0,AfAm
24.2,F13B,0,AfAm
24.2,FESFPS,0,AfAm
24.2,FGA,0,AfAm
24.2,LPL,0,AfAm
24.2,Penta_C,0,AfAm
24.2,Penta_D,0,AfAm
24.2,Penta_E,0,AfAm
24.2,SE33,0.0131578947368421,AfAm
24.2,TH01,0,AfAm
24.2,TPOX,0,AfAm
24.2,vWA,0,AfAm
24.3,CSF1PO,0,AfAm
24.3,D10S1248,0,AfAm
24.3,D12S391,0,AfAm
24.3,D13S317,0,AfAm
24.3,D16S539,0,AfAm
24.3,D18S51,0,AfAm
24.3,D19S433,0,AfAm
24.3,D1S1656,0,AfAm
24.3,D21S11,0,AfAm
24.3,D22S1045,0,AfAm
24.3,D2S1338,0,AfAm
24.3,D2S441,0,AfAm
24.3,D3S1358,0,AfAm
24.3,D5S818,0,AfAm
24.3,D6S1043,0,AfAm
24.3,D7S820,0,AfAm
24.3,D8S1179,0,AfAm
24.3,F13A01,0,AfAm
24.3,F13B,0,AfAm
24.3,FESFPS,0,AfAm
24.3,FGA,0,AfAm
24.3,LPL,0,AfAm
24.3,Penta_C,0,AfAm
24.3,Penta_D,0,AfAm
24.3,Penta_E,0,AfAm
24.3,SE33,0,AfAm
24.3,TH01,0,AfAm
24.3,TPOX,0,AfAm
24.3,vWA,0,AfAm
25,CSF1PO,0,AfAm
25,D10S1248,0,AfAm
25,D12S391,0.0087719298245614,AfAm
25,D13S317,0,AfAm
25,D16S539,0,AfAm
25,D18S51,0,AfAm
25,D19S433,0,AfAm
25,D1S1656,0,AfAm
25,D21S11,0,AfAm
25,D22S1045,0,AfAm
25,D2S1338,0.0774853801169591,AfAm
25,D2S441,0,AfAm
25,D3S1358,0,AfAm
25,D5S818,0,AfAm
25,D6S1043,0.00146198830409357,AfAm
25,D7S820,0,AfAm
25,D8S1179,0,AfAm
25,F13A01,0,AfAm
25,F13B,0,AfAm
25,FESFPS,0,AfAm
25,FGA,0.118421052631579,AfAm
25,LPL,0,AfAm
25,Penta_C,0,AfAm
25,Penta_D,0,AfAm
25,Penta_E,0.00146198830409357,AfAm
25,SE33,0,AfAm
25,TH01,0,AfAm
25,TPOX,0,AfAm
25,vWA,0,AfAm
25.2,CSF1PO,0,AfAm
25.2,D10S1248,0,AfAm
25.2,D12S391,0,AfAm
25.2,D13S317,0,AfAm
25.2,D16S539,0,AfAm
25.2,D18S51,0,AfAm
25.2,D19S433,0,AfAm
25.2,D1S1656,0,AfAm
25.2,D21S11,0,AfAm
25.2,D22S1045,0,AfAm
25.2,D2S1338,0,AfAm
25.2,D2S441,0,AfAm
25.2,D3S1358,0,AfAm
25.2,D5S818,0,AfAm
25.2,D6S1043,0,AfAm
25.2,D7S820,0,AfAm
25.2,D8S1179,0,AfAm
25.2,F13A01,0,AfAm
25.2,F13B,0,AfAm
25.2,FESFPS,0,AfAm
25.2,FGA,0.00146198830409357,AfAm
25.2,LPL,0,AfAm
25.2,Penta_C,0,AfAm
25.2,Penta_D,0,AfAm
25.2,Penta_E,0,AfAm
25.2,SE33,0.0307017543859649,AfAm
25.2,TH01,0,AfAm
25.2,TPOX,0,AfAm
25.2,vWA,0,AfAm
26,CSF1PO,0,AfAm
26,D10S1248,0,AfAm
26,D12S391,0,AfAm
26,D13S317,0,AfAm
26,D16S539,0,AfAm
26,D18S51,0,AfAm
26,D19S433,0,AfAm
26,D1S1656,0,AfAm
26,D21S11,0.00146198830409357,AfAm
26,D22S1045,0,AfAm
26,D2S1338,0.0146198830409357,AfAm
26,D2S441,0,AfAm
26,D3S1358,0,AfAm
26,D5S818,0,AfAm
26,D6S1043,0.00146198830409357,AfAm
26,D7S820,0,AfAm
26,D8S1179,0,AfAm
26,F13A01,0,AfAm
26,F13B,0,AfAm
26,FESFPS,0,AfAm
26,FGA,0.0701754385964912,AfAm
26,LPL,0,AfAm
26,Penta_C,0,AfAm
26,Penta_D,0,AfAm
26,Penta_E,0,AfAm
26,SE33,0.00146198830409357,AfAm
26,TH01,0,AfAm
26,TPOX,0,AfAm
26,vWA,0,AfAm
26.2,CSF1PO,0,AfAm
26.2,D10S1248,0,AfAm
26.2,D12S391,0,AfAm
26.2,D13S317,0,AfAm
26.2,D16S539,0,AfAm
26.2,D18S51,0,AfAm
26.2,D19S433,0,AfAm
26.2,D1S1656,0,AfAm
26.2,D21S11,0,AfAm
26.2,D22S1045,0,AfAm
26.2,D2S1338,0,AfAm
26.2,D2S441,0,AfAm
26.2,D3S1358,0,AfAm
26.2,D5S818,0,AfAm
26.2,D6S1043,0,AfAm
26.2,D7S820,0,AfAm
26.2,D8S1179,0,AfAm
26.2,F13A01,0,AfAm
26.2,F13B,0,AfAm
26.2,FESFPS,0,AfAm
26.2,FGA,0,AfAm
26.2,LPL,0,AfAm
26.2,Penta_C,0,AfAm
26.2,Penta_D,0,AfAm
26.2,Penta_E,0,AfAm
26.2,SE33,0.0628654970760234,AfAm
26.2,TH01,0,AfAm
26.2,TPOX,0,AfAm
26.2,vWA,0,AfAm
27,CSF1PO,0,AfAm
27,D10S1248,0,AfAm
27,D12S391,0,AfAm
27,D13S317,0,AfAm
27,D16S539,0,AfAm
27,D18S51,0,AfAm
27,D19S433,0,AfAm
27,D1S1656,0,AfAm
27,D21S11,0.0745614035087719,AfAm
27,D22S1045,0,AfAm
27,D2S1338,0.0043859649122807,AfAm
27,D2S441,0,AfAm
27,D3S1358,0,AfAm
27,D5S818,0,AfAm
27,D6S1043,0,AfAm
27,D7S820,0,AfAm
27,D8S1179,0,AfAm
27,F13A01,0,AfAm
27,F13B,0,AfAm
27,FESFPS,0,AfAm
27,FGA,0.0233918128654971,AfAm
27,LPL,0,AfAm
27,Penta_C,0,AfAm
27,Penta_D,0,AfAm
27,Penta_E,0,AfAm
27,SE33,0,AfAm
27,TH01,0,AfAm
27,TPOX,0,AfAm
27,vWA,0,AfAm
27.2,CSF1PO,0,AfAm
27.2,D10S1248,0,AfAm
27.2,D12S391,0,AfAm
27.2,D13S317,0,AfAm
27.2,D16S539,0,AfAm
27.2,D18S51,0,AfAm
27.2,D19S433,0,AfAm
27.2,D1S1656,0,AfAm
27.2,D21S11,0,AfAm
27.2,D22S1045,0,AfAm
27.2,D2S1338,0,AfAm
27.2,D2S441,0,AfAm
27.2,D3S1358,0,AfAm
27.2,D5S818,0,AfAm
27.2,D6S1043,0,AfAm
27.2,D7S820,0,AfAm
27.2,D8S1179,0,AfAm
27.2,F13A01,0,AfAm
27.2,F13B,0,AfAm
27.2,FESFPS,0,AfAm
27.2,FGA,0,AfAm
27.2,LPL,0,AfAm
27.2,Penta_C,0,AfAm
27.2,Penta_D,0,AfAm
27.2,Penta_E,0,AfAm
27.2,SE33,0.0423976608187134,AfAm
27.2,TH01,0,AfAm
27.2,TPOX,0,AfAm
27.2,vWA,0,AfAm
27.3,CSF1PO,0,AfAm
27.3,D10S1248,0,AfAm
27.3,D12S391,0,AfAm
27.3,D13S317,0,AfAm
27.3,D16S539,0,AfAm
27.3,D18S51,0,AfAm
27.3,D19S433,0,AfAm
27.3,D1S1656,0,AfAm
27.3,D21S11,0,AfAm
27.3,D22S1045,0,AfAm
27.3,D2S1338,0,AfAm
27.3,D2S441,0,AfAm
27.3,D3S1358,0,AfAm
27.3,D5S818,0,AfAm
27.3,D6S1043,0,AfAm
27.3,D7S820,0,AfAm
27.3,D8S1179,0,AfAm
27.3,F13A01,0,AfAm
27.3,F13B,0,AfAm
27.3,FESFPS,0,AfAm
27.3,FGA,0,AfAm
27.3,LPL,0,AfAm
27.3,Penta_C,0,AfAm
27.3,Penta_D,0,AfAm
27.3,Penta_E,0,AfAm
27.3,SE33,0,AfAm
27.3,TH01,0,AfAm
27.3,TPOX,0,AfAm
27.3,vWA,0,AfAm
28,CSF1PO,0,AfAm
28,D10S1248,0,AfAm
28,D12S391,0,AfAm
28,D13S317,0,AfAm
28,D16S539,0,AfAm
28,D18S51,0,AfAm
28,D19S433,0,AfAm
28,D1S1656,0,AfAm
28,D21S11,0.245614035087719,AfAm
28,D22S1045,0,AfAm
28,D2S1338,0,AfAm
28,D2S441,0,AfAm
28,D3S1358,0,AfAm
28,D5S818,0,AfAm
28,D6S1043,0,AfAm
28,D7S820,0,AfAm
28,D8S1179,0,AfAm
28,F13A01,0,AfAm
28,F13B,0,AfAm
28,FESFPS,0,AfAm
28,FGA,0.0146198830409357,AfAm
28,LPL,0,AfAm
28,Penta_C,0,AfAm
28,Penta_D,0,AfAm
28,Penta_E,0,AfAm
28,SE33,0,AfAm
28,TH01,0,AfAm
28,TPOX,0,AfAm
28,vWA,0,AfAm
28.2,CSF1PO,0,AfAm
28.2,D10S1248,0,AfAm
28.2,D12S391,0,AfAm
28.2,D13S317,0,AfAm
28.2,D16S539,0,AfAm
28.2,D18S51,0,AfAm
28.2,D19S433,0,AfAm
28.2,D1S1656,0,AfAm
28.2,D21S11,0,AfAm
28.2,D22S1045,0,AfAm
28.2,D2S1338,0,AfAm
28.2,D2S441,0,AfAm
28.2,D3S1358,0,AfAm
28.2,D5S818,0,AfAm
28.2,D6S1043,0,AfAm
28.2,D7S820,0,AfAm
28.2,D8S1179,0,AfAm
28.2,F13A01,0,AfAm
28.2,F13B,0,AfAm
28.2,FESFPS,0,AfAm
28.2,FGA,0,AfAm
28.2,LPL,0,AfAm
28.2,Penta_C,0,AfAm
28.2,Penta_D,0,AfAm
28.2,Penta_E,0,AfAm
28.2,SE33,0.0453216374269006,AfAm
28.2,TH01,0,AfAm
28.2,TPOX,0,AfAm
28.2,vWA,0,AfAm
28.3,CSF1PO,0,AfAm
28.3,D10S1248,0,AfAm
28.3,D12S391,0,AfAm
28.3,D13S317,0,AfAm
28.3,D16S539,0,AfAm
28.3,D18S51,0,AfAm
28.3,D19S433,0,AfAm
28.3,D1S1656,0,AfAm
28.3,D21S11,0,AfAm
28.3,D22S1045,0,AfAm
28.3,D2S1338,0,AfAm
28.3,D2S441,0,AfAm
28.3,D3S1358,0,AfAm
28.3,D5S818,0,AfAm
28.3,D6S1043,0,AfAm
28.3,D7S820,0,AfAm
28.3,D8S1179,0,AfAm
28.3,F13A01,0,AfAm
28.3,F13B,0,AfAm
28.3,FESFPS,0,AfAm
28.3,FGA,0,AfAm
28.3,LPL,0,AfAm
28.3,Penta_C,0,AfAm
28.3,Penta_D,0,AfAm
28.3,Penta_E,0,AfAm
28.3,SE33,0.00146198830409357,AfAm
28.3,TH01,0,AfAm
28.3,TPOX,0,AfAm
28.3,vWA,0,AfAm
29,CSF1PO,0,AfAm
29,D10S1248,0,AfAm
29,D12S391,0,AfAm
29,D13S317,0,AfAm
29,D16S539,0,AfAm
29,D18S51,0,AfAm
29,D19S433,0,AfAm
29,D1S1656,0,AfAm
29,D21S11,0.204678362573099,AfAm
29,D22S1045,0,AfAm
29,D2S1338,0,AfAm
29,D2S441,0,AfAm
29,D3S1358,0,AfAm
29,D5S818,0,AfAm
29,D6S1043,0,AfAm
29,D7S820,0,AfAm
29,D8S1179,0,AfAm
29,F13A01,0,AfAm
29,F13B,0,AfAm
29,FESFPS,0,AfAm
29,FGA,0.00584795321637427,AfAm
29,LPL,0,AfAm
29,Penta_C,0,AfAm
29,Penta_D,0,AfAm
29,Penta_E,0,AfAm
29,SE33,0,AfAm
29,TH01,0,AfAm
29,TPOX,0,AfAm
29,vWA,0,AfAm
29.2,CSF1PO,0,AfAm
29.2,D10S1248,0,AfAm
29.2,D12S391,0,AfAm
29.2,D13S317,0,AfAm
29.2,D16S539,0,AfAm
29.2,D18S51,0,AfAm
29.2,D19S433,0,AfAm
29.2,D1S1656,0,AfAm
29.2,D21S11,0,AfAm
29.2,D22S1045,0,AfAm
29.2,D2S1338,0,AfAm
29.2,D2S441,0,AfAm
29.2,D3S1358,0,AfAm
29.2,D5S818,0,AfAm
29.2,D6S1043,0,AfAm
29.2,D7S820,0,AfAm
29.2,D8S1179,0,AfAm
29.2,F13A01,0,AfAm
29.2,F13B,0,AfAm
29.2,FESFPS,0,AfAm
29.2,FGA,0,AfAm
29.2,LPL,0,AfAm
29.2,Penta_C,0,AfAm
29.2,Penta_D,0,AfAm
29.2,Penta_E,0,AfAm
29.2,SE33,0.0233918128654971,AfAm
29.2,TH01,0,AfAm
29.2,TPOX,0,AfAm
29.2,vWA,0,AfAm
29.3,CSF1PO,0,AfAm
29.3,D10S1248,0,AfAm
29.3,D12S391,0,AfAm
29.3,D13S317,0,AfAm
29.3,D16S539,0,AfAm
29.3,D18S51,0,AfAm
29.3,D19S433,0,AfAm
29.3,D1S1656,0,AfAm
29.3,D21S11,0.00146198830409357,AfAm
29.3,D22S1045,0,AfAm
29.3,D2S1338,0,AfAm
29.3,D2S441,0,AfAm
29.3,D3S1358,0,AfAm
29.3,D5S818,0,AfAm
29.3,D6S1043,0,AfAm
29.3,D7S820,0,AfAm
29.3,D8S1179,0,AfAm
29.3,F13A01,0,AfAm
29.3,F13B,0,AfAm
29.3,FESFPS,0,AfAm
29.3,FGA,0,AfAm
29.3,LPL,0,AfAm
29.3,Penta_C,0,AfAm
29.3,Penta_D,0,AfAm
29.3,Penta_E,0,AfAm
29.3,SE33,0,AfAm
29.3,TH01,0,AfAm
29.3,TPOX,0,AfAm
29.3,vWA,0,AfAm
30,CSF1PO,0,AfAm
30,D10S1248,0,AfAm
30,D12S391,0,AfAm
30,D13S317,0,AfAm
30,D16S539,0,AfAm
30,D18S51,0,AfAm
30,D19S433,0,AfAm
30,D1S1656,0,AfAm
30,D21S11,0.169590643274854,AfAm
30,D22S1045,0,AfAm
30,D2S1338,0,AfAm
30,D2S441,0,AfAm
30,D3S1358,0,AfAm
30,D5S818,0,AfAm
30,D6S1043,0,AfAm
30,D7S820,0,AfAm
30,D8S1179,0,AfAm
30,F13A01,0,AfAm
30,F13B,0,AfAm
30,FESFPS,0,AfAm
30,FGA,0.00146198830409357,AfAm
30,LPL,0,AfAm
30,Penta_C,0,AfAm
30,Penta_D,0,AfAm
30,Penta_E,0,AfAm
30,SE33,0,AfAm
30,TH01,0,AfAm
30,TPOX,0,AfAm
30,vWA,0,AfAm
30.2,CSF1PO,0,AfAm
30.2,D10S1248,0,AfAm
30.2,D12S391,0,AfAm
30.2,D13S317,0,AfAm
30.2,D16S539,0,AfAm
30.2,D18S51,0,AfAm
30.2,D19S433,0,AfAm
30.2,D1S1656,0,AfAm
30.2,D21S11,0.0175438596491228,AfAm
30.2,D22S1045,0,AfAm
30.2,D2S1338,0,AfAm
30.2,D2S441,0,AfAm
30.2,D3S1358,0,AfAm
30.2,D5S818,0,AfAm
30.2,D6S1043,0,AfAm
30.2,D7S820,0,AfAm
30.2,D8S1179,0,AfAm
30.2,F13A01,0,AfAm
30.2,F13B,0,AfAm
30.2,FESFPS,0,AfAm
30.2,FGA,0.00146198830409357,AfAm
30.2,LPL,0,AfAm
30.2,Penta_C,0,AfAm
30.2,Penta_D,0,AfAm
30.2,Penta_E,0,AfAm
30.2,SE33,0.0160818713450292,AfAm
30.2,TH01,0,AfAm
30.2,TPOX,0,AfAm
30.2,vWA,0,AfAm
30.3,CSF1PO,0,AfAm
30.3,D10S1248,0,AfAm
30.3,D12S391,0,AfAm
30.3,D13S317,0,AfAm
30.3,D16S539,0,AfAm
30.3,D18S51,0,AfAm
30.3,D19S433,0,AfAm
30.3,D1S1656,0,AfAm
30.3,D21S11,0,AfAm
30.3,D22S1045,0,AfAm
30.3,D2S1338,0,AfAm
30.3,D2S441,0,AfAm
30.3,D3S1358,0,AfAm
30.3,D5S818,0,AfAm
30.3,D6S1043,0,AfAm
30.3,D7S820,0,AfAm
30.3,D8S1179,0,AfAm
30.3,F13A01,0,AfAm
30.3,F13B,0,AfAm
30.3,FESFPS,0,AfAm
30.3,FGA,0,AfAm
30.3,LPL,0,AfAm
30.3,Penta_C,0,AfAm
30.3,Penta_D,0,AfAm
30.3,Penta_E,0,AfAm
30.3,SE33,0,AfAm
30.3,TH01,0,AfAm
30.3,TPOX,0,AfAm
30.3,vWA,0,AfAm
31,CSF1PO,0,AfAm
31,D10S1248,0,AfAm
31,D12S391,0,AfAm
31,D13S317,0,AfAm
31,D16S539,0,AfAm
31,D18S51,0,AfAm
31,D19S433,0,AfAm
31,D1S1656,0,AfAm
31,D21S11,0.0789473684210526,AfAm
31,D22S1045,0,AfAm
31,D2S1338,0,AfAm
31,D2S441,0,AfAm
31,D3S1358,0,AfAm
31,D5S818,0,AfAm
31,D6S1043,0,AfAm
31,D7S820,0,AfAm
31,D8S1179,0,AfAm
31,F13A01,0,AfAm
31,F13B,0,AfAm
31,FESFPS,0,AfAm
31,FGA,0,AfAm
31,LPL,0,AfAm
31,Penta_C,0,AfAm
31,Penta_D,0,AfAm
31,Penta_E,0,AfAm
31,SE33,0.00146198830409357,AfAm
31,TH01,0,AfAm
31,TPOX,0,AfAm
31,vWA,0,AfAm
31.2,CSF1PO,0,AfAm
31.2,D10S1248,0,AfAm
31.2,D12S391,0,AfAm
31.2,D13S317,0,AfAm
31.2,D16S539,0,AfAm
31.2,D18S51,0,AfAm
31.2,D19S433,0,AfAm
31.2,D1S1656,0,AfAm
31.2,D21S11,0.0511695906432749,AfAm
31.2,D22S1045,0,AfAm
31.2,D2S1338,0,AfAm
31.2,D2S441,0,AfAm
31.2,D3S1358,0,AfAm
31.2,D5S818,0,AfAm
31.2,D6S1043,0,AfAm
31.2,D7S820,0,AfAm
31.2,D8S1179,0,AfAm
31.2,F13A01,0,AfAm
31.2,F13B,0,AfAm
31.2,FESFPS,0,AfAm
31.2,FGA,0.00146198830409357,AfAm
31.2,LPL,0,AfAm
31.2,Penta_C,0,AfAm
31.2,Penta_D,0,AfAm
31.2,Penta_E,0,AfAm
31.2,SE33,0.0160818713450292,AfAm
31.2,TH01,0,AfAm
31.2,TPOX,0,AfAm
31.2,vWA,0,AfAm
32,CSF1PO,0,AfAm
32,D10S1248,0,AfAm
32,D12S391,0,AfAm
32,D13S317,0,AfAm
32,D16S539,0,AfAm
32,D18S51,0,AfAm
32,D19S433,0,AfAm
32,D1S1656,0,AfAm
32,D21S11,0.0087719298245614,AfAm
32,D22S1045,0,AfAm
32,D2S1338,0,AfAm
32,D2S441,0,AfAm
32,D3S1358,0,AfAm
32,D5S818,0,AfAm
32,D6S1043,0,AfAm
32,D7S820,0,AfAm
32,D8S1179,0,AfAm
32,F13A01,0,AfAm
32,F13B,0,AfAm
32,FESFPS,0,AfAm
32,FGA,0,AfAm
32,LPL,0,AfAm
32,Penta_C,0,AfAm
32,Penta_D,0,AfAm
32,Penta_E,0,AfAm
32,SE33,0,AfAm
32,TH01,0,AfAm
32,TPOX,0,AfAm
32,vWA,0,AfAm
32.2,CSF1PO,0,AfAm
32.2,D10S1248,0,AfAm
32.2,D12S391,0,AfAm
32.2,D13S317,0,AfAm
32.2,D16S539,0,AfAm
32.2,D18S51,0,AfAm
32.2,D19S433,0,AfAm
32.2,D1S1656,0,AfAm
32.2,D21S11,0.0614035087719298,AfAm
32.2,D22S1045,0,AfAm
32.2,D2S1338,0,AfAm
32.2,D2S441,0,AfAm
32.2,D3S1358,0,AfAm
32.2,D5S818,0,AfAm
32.2,D6S1043,0,AfAm
32.2,D7S820,0,AfAm
32.2,D8S1179,0,AfAm
32.2,F13A01,0,AfAm
32.2,F13B,0,AfAm
32.2,FESFPS,0,AfAm
32.2,FGA,0,AfAm
32.2,LPL,0,AfAm
32.2,Penta_C,0,AfAm
32.2,Penta_D,0,AfAm
32.2,Penta_E,0,AfAm
32.2,SE33,0.0043859649122807,AfAm
32.2,TH01,0,AfAm
32.2,TPOX,0,AfAm
32.2,vWA,0,AfAm
33,CSF1PO,0,AfAm
33,D10S1248,0,AfAm
33,D12S391,0,AfAm
33,D13S317,0,AfAm
33,D16S539,0,AfAm
33,D18S51,0,AfAm
33,D19S433,0,AfAm
33,D1S1656,0,AfAm
33,D21S11,0.0043859649122807,AfAm
33,D22S1045,0,AfAm
33,D2S1338,0,AfAm
33,D2S441,0,AfAm
33,D3S1358,0,AfAm
33,D5S818,0,AfAm
33,D6S1043,0,AfAm
33,D7S820,0,AfAm
33,D8S1179,0,AfAm
33,F13A01,0,AfAm
33,F13B,0,AfAm
33,FESFPS,0,AfAm
33,FGA,0,AfAm
33,LPL,0,AfAm
33,Penta_C,0,AfAm
33,Penta_D,0,AfAm
33,Penta_E,0,AfAm
33,SE33,0,AfAm
33,TH01,0,AfAm
33,TPOX,0,AfAm
33,vWA,0,AfAm
33.1,CSF1PO,0,AfAm
33.1,D10S1248,0,AfAm
33.1,D12S391,0,AfAm
33.1,D13S317,0,AfAm
33.1,D16S539,0,AfAm
